# argNorm version: 1.1.0
input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	ARO_name	Cut_Off	confers_resistance_to	confers_resistance_to_names	resistance_to_drug_classes	resistance_to_drug_classes_names
contigs	QNRS8	AHE41345.1|FEATURES|QnrS8|fluoroquinolone|QnrS8	deeparg_db	db_v_1	AHE41345.1	deeparg	tool_v_1	100.0	NODE_820_length_2478_cov_122.500619			1.0	218.0													fluoroquinolone			ARO:3002797	QnrS8	Perfect	ARO:0000036,ARO:0000071,ARO:0000074,ARO:3000659,ARO:3000661,ARO:3000662,ARO:3000666	ciprofloxacin,levofloxacin,moxifloxacin,gatifloxacin,nalidixic acid,norfloxacin,sparfloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic
contigs	RAMA	AFK13828.1|FEATURES|ramA|multidrug|ramA	deeparg_db	db_v_1	AFK13828.1	deeparg	tool_v_1	51.0	NODE_313_length_38645_cov_62.982094			17.0	116.0													multidrug			ARO:3000823	ramA	Perfect	ARO:0000001,ARO:0000004,ARO:0000020,ARO:0000030,ARO:0000032,ARO:0000051,ARO:3000008,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000704,ARO:3000870	fluoroquinolone antibiotic,monobactam,carbapenem,tigecycline,cephalosporin,tetracycline,penicillin beta-lactam,rifampin,chloramphenicol,ampicillin,cefalotin,triclosan	ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	ROSA	ZP_04621517|FEATURES|rosA|fosmidomycin|rosA	deeparg_db	db_v_1	ZP_04621517	deeparg	tool_v_1	100.0	NODE_72_length_135860_cov_63.289143			1.0	329.0													fosmidomycin			ARO:3003048	rosA	Loose	ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628	polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4	ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053	peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic
contigs	ROSB	gi:1001786599:ref:WP_061324791.1:|FEATURES|rosB|fosmidomycin|rosB	deeparg_db	db_v_1	gi:1001786599:ref:WP_061324791.1:	deeparg	tool_v_1	63.4	NODE_18_length_269003_cov_63.427332			1.0	563.0													fosmidomycin			ARO:3003049	rosB	Loose	ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628	polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4	ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053	peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic
contigs	ROSB	gi:896190680:ref:WP_049199932.1:|FEATURES|rosB|fosmidomycin|rosB	deeparg_db	db_v_1	gi:896190680:ref:WP_049199932.1:	deeparg	tool_v_1	80.3	NODE_623_length_6807_cov_61.946238			1.0	554.0													fosmidomycin			ARO:3003049	rosB	Loose	ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628	polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4	ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053	peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic
contigs	ROSB	gi:896190680:ref:WP_049199932.1:|FEATURES|rosB|fosmidomycin|rosB	deeparg_db	db_v_1	gi:896190680:ref:WP_049199932.1:	deeparg	tool_v_1	99.8	NODE_376_length_28906_cov_63.948043			1.0	563.0													fosmidomycin			ARO:3003049	rosB	Loose	ARO:3000625,ARO:3000626,ARO:3000627,ARO:3000628	polymyxin B1,polymyxin B2,polymyxin B3,polymyxin B4	ARO:3000053,ARO:3000053,ARO:3000053,ARO:3000053	peptide antibiotic,peptide antibiotic,peptide antibiotic,peptide antibiotic
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	58.5	NODE_1367_length_304_cov_139.670683			135.0	224.0													multidrug			ARO:3000501	rpoB2	Perfect	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	rifampin,rifaximin,rifabutin,rifapentine	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157	rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	55.0	NODE_1140_length_660_cov_61.803306			135.0	241.0													multidrug			ARO:3000501	rpoB2	Perfect	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	rifampin,rifaximin,rifabutin,rifapentine	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157	rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	59.6	NODE_1393_length_274_cov_191.242009			1070.0	1121.0													multidrug			ARO:3000501	rpoB2	Perfect	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	rifampin,rifaximin,rifabutin,rifapentine	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157	rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	50.2	NODE_747_length_3330_cov_143.981374			245.0	1080.0													multidrug			ARO:3000501	rpoB2	Perfect	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	rifampin,rifaximin,rifabutin,rifapentine	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157	rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic
contigs	RPOB2	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	deeparg_db	db_v_1	BAD59497.1	deeparg	tool_v_1	55.5	NODE_211_length_60229_cov_63.772925			27.0	1137.0													multidrug			ARO:3000501	rpoB2	Perfect	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	rifampin,rifaximin,rifabutin,rifapentine	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157	rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic,rifamycin antibiotic
contigs	SDIA	gi:209912597:dbj:BAG77671.1:|FEATURES|sdiA|unclassified|sdiA	deeparg_db	db_v_1	gi:209912597:dbj:BAG77671.1:	deeparg	tool_v_1	99.2	NODE_289_length_41610_cov_63.922488			1.0	244.0													unclassified			ARO:3000826	sdiA	Loose	ARO:0000001,ARO:0000030,ARO:0000051,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000704,ARO:3000870	fluoroquinolone antibiotic,tigecycline,tetracycline,rifampin,chloramphenicol,ampicillin,cefalotin,triclosan	ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	SDIA	gi:1031823249:ref:WP_064150762.1:|FEATURES|sdiA|unclassified|sdiA	deeparg_db	db_v_1	gi:1031823249:ref:WP_064150762.1:	deeparg	tool_v_1	81.7	NODE_42_length_179633_cov_64.721842			1.0	388.0													unclassified			ARO:3000826	sdiA	Loose	ARO:0000001,ARO:0000030,ARO:0000051,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000704,ARO:3000870	fluoroquinolone antibiotic,tigecycline,tetracycline,rifampin,chloramphenicol,ampicillin,cefalotin,triclosan	ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	SDIA	gi:1017238629:emb:SAD15775.1:|FEATURES|sdiA|unclassified|sdiA	deeparg_db	db_v_1	gi:1017238629:emb:SAD15775.1:	deeparg	tool_v_1	100.0	NODE_368_length_29979_cov_64.985062			1.0	263.0													unclassified			ARO:3000826	sdiA	Loose	ARO:0000001,ARO:0000030,ARO:0000051,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000704,ARO:3000870	fluoroquinolone antibiotic,tigecycline,tetracycline,rifampin,chloramphenicol,ampicillin,cefalotin,triclosan	ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	SERRATIA_MARCESCENS_OMP1	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	deeparg_db	db_v_1	AIA49384.1	deeparg	tool_v_1	73.4	NODE_16_length_274800_cov_64.054272			1.0	374.0													multidrug			ARO:3004122	Klebsiella pneumoniae OmpK37	Loose	ARO:0000004,ARO:0000008,ARO:0000020,ARO:0000032,ARO:3000008,ARO:3000645	monobactam,cefoxitin,carbapenem,cephalosporin,penicillin beta-lactam,cefotaxime	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	SERRATIA_MARCESCENS_OMP1	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	deeparg_db	db_v_1	AIA49384.1	deeparg	tool_v_1	67.6	NODE_75_length_133196_cov_63.887518			1.0	374.0													multidrug			ARO:3004122	Klebsiella pneumoniae OmpK37	Loose	ARO:0000004,ARO:0000008,ARO:0000020,ARO:0000032,ARO:3000008,ARO:3000645	monobactam,cefoxitin,carbapenem,cephalosporin,penicillin beta-lactam,cefotaxime	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	SERRATIA_MARCESCENS_OMP1	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	deeparg_db	db_v_1	AIA49384.1	deeparg	tool_v_1	56.8	NODE_382_length_28032_cov_68.993244			1.0	374.0													multidrug			ARO:3004122	Klebsiella pneumoniae OmpK37	Loose	ARO:0000004,ARO:0000008,ARO:0000020,ARO:0000032,ARO:3000008,ARO:3000645	monobactam,cefoxitin,carbapenem,cephalosporin,penicillin beta-lactam,cefotaxime	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	SERRATIA_MARCESCENS_OMP1	AIA49384.1|FEATURES|Serratia_marcescens_Omp1|multidrug|Serratia_marcescens_Omp1	deeparg_db	db_v_1	AIA49384.1	deeparg	tool_v_1	66.8	NODE_31_length_198945_cov_63.362190			1.0	374.0													multidrug			ARO:3004122	Klebsiella pneumoniae OmpK37	Loose	ARO:0000004,ARO:0000008,ARO:0000020,ARO:0000032,ARO:3000008,ARO:3000645	monobactam,cefoxitin,carbapenem,cephalosporin,penicillin beta-lactam,cefotaxime	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	SHV	AAX33294|FEATURES|SHV-5|beta-lactam|SHV	deeparg_db	db_v_1	AAX33294	deeparg	tool_v_1	100.0	NODE_904_length_1740_cov_248.284273			1.0	286.0													beta-lactam			ARO:3001071	SHV-12	Perfect	ARO:0000032,ARO:0000060,ARO:0000062,ARO:3000008,ARO:3000704	cephalosporin,ceftazidime,ceftriaxone,penicillin beta-lactam,cefalotin	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	SUL1	NC_010558.1.6276115.p01|FEATURES|sul1|sulfonamide|sul1	deeparg_db	db_v_1	NC_010558.1.6276115.p01	deeparg	tool_v_1	99.7	NODE_1031_length_1062_cov_376.058590			1.0	308.0													sulfonamide			ARO:3000410	sul1	Strict	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	sulfadiazine,sulfadimidine,sulfadoxine,sulfamethoxazole,sulfisoxazole,sulfacetamide,mafenide,sulfasalazine,sulfamethizole	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282	sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic
contigs	SUL2	gi:322506435:gb:ADX01889.1:|FEATURES|sul2|sulfonamide|sul2	deeparg_db	db_v_1	gi:322506435:gb:ADX01889.1:	deeparg	tool_v_1	99.3	NODE_968_length_1384_cov_60.326561			7.0	288.0													sulfonamide			ARO:3000412	sul2	Strict	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	sulfadiazine,sulfadimidine,sulfadoxine,sulfamethoxazole,sulfisoxazole,sulfacetamide,mafenide,sulfasalazine,sulfamethizole	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282	sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,sulfonamide antibiotic
contigs	TEM	HQ451074.1.gene4.p01|FEATURES|TEM-1|beta-lactam|TEM	deeparg_db	db_v_1	HQ451074.1.gene4.p01	deeparg	tool_v_1	100.0	NODE_1053_length_990_cov_318.018182			7.0	286.0													beta-lactam			ARO:3000873	TEM-1	Perfect	ARO:0000004,ARO:0000032,ARO:0000058,ARO:0000064,ARO:3000008,ARO:3000637,ARO:3000704	monobactam,cephalosporin,cefazolin,amoxicillin,penicillin beta-lactam,ampicillin,cefalotin	ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	TET(38)	AAV80464.1|FEATURES|tet(38)|tetracycline|tet(38)	deeparg_db	db_v_1	AAV80464.1	deeparg	tool_v_1	99.8	NODE_367_length_30078_cov_63.113446			1.0	450.0													tetracycline			ARO:3000565	tet(38)	Perfect	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	TET34	Q8DF90|FEATURES|tet34|tetracycline|tet34	deeparg_db	db_v_1	Q8DF90	deeparg	tool_v_1	64.4	NODE_303_length_40290_cov_63.822070			1.0	149.0													tetracycline			ARO:3002870	tet(34)	Manual	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	TET35	AF353562.gene.p01|FEATURES|tet35|tetracycline|tet35	deeparg_db	db_v_1	AF353562.gene.p01	deeparg	tool_v_1	54.0	NODE_158_length_76046_cov_63.491203			1.0	362.0													tetracycline			ARO:3000481	tet(35)	Perfect	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	TET41	AY264780.2.gene3.p01|FEATURES|tet41|tetracycline|tet41	deeparg_db	db_v_1	AY264780.2.gene3.p01	deeparg	tool_v_1	98.5	NODE_243_length_49668_cov_63.129502			1.0	393.0													tetracycline			ARO:3000569	tet(41)	Perfect	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	TETA	gi:503044395:ref:WP_013279371.1:|FEATURES|tetA|tetracycline|tetA	deeparg_db	db_v_1	gi:503044395:ref:WP_013279371.1:	deeparg	tool_v_1	99.8	NODE_712_length_4030_cov_63.121761			1.0	430.0													tetracycline			ARO:3000165	tet(A)	Strict	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	TETB	YP_002394587|FEATURES|tetB|tetracycline|tetB	deeparg_db	db_v_1	YP_002394587	deeparg	tool_v_1	99.8	NODE_735_length_3579_cov_62.336266			1.0	417.0													tetracycline			ARO:3000166	tet(B)	Strict	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	60.6	NODE_260_length_46437_cov_66.148829			29.0	132.0													tetracycline			ARO:3003511	Escherichia coli soxS with mutation conferring antibiotic resistance	Loose	ARO:0000004,ARO:0000020,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000051,ARO:3000008,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3007045	monobactam,carbapenem,tigecycline,cephalosporin,ciprofloxacin,tetracycline,penicillin beta-lactam,rifampin,chloramphenicol,ampicillin,norfloxacin,cefalotin,triclosan,enrofloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	60.6	NODE_210_length_60258_cov_66.310832			29.0	132.0													tetracycline			ARO:3003511	Escherichia coli soxS with mutation conferring antibiotic resistance	Loose	ARO:0000004,ARO:0000020,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000051,ARO:3000008,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3007045	monobactam,carbapenem,tigecycline,cephalosporin,ciprofloxacin,tetracycline,penicillin beta-lactam,rifampin,chloramphenicol,ampicillin,norfloxacin,cefalotin,triclosan,enrofloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	61.2	NODE_323_length_36506_cov_63.263340			30.0	127.0													tetracycline			ARO:3003511	Escherichia coli soxS with mutation conferring antibiotic resistance	Loose	ARO:0000004,ARO:0000020,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000051,ARO:3000008,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3007045	monobactam,carbapenem,tigecycline,cephalosporin,ciprofloxacin,tetracycline,penicillin beta-lactam,rifampin,chloramphenicol,ampicillin,norfloxacin,cefalotin,triclosan,enrofloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	60.6	NODE_565_length_10691_cov_63.643381			29.0	132.0													tetracycline			ARO:3003511	Escherichia coli soxS with mutation conferring antibiotic resistance	Loose	ARO:0000004,ARO:0000020,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000051,ARO:3000008,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3007045	monobactam,carbapenem,tigecycline,cephalosporin,ciprofloxacin,tetracycline,penicillin beta-lactam,rifampin,chloramphenicol,ampicillin,norfloxacin,cefalotin,triclosan,enrofloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	60.6	NODE_151_length_79735_cov_63.537262			29.0	132.0													tetracycline			ARO:3003511	Escherichia coli soxS with mutation conferring antibiotic resistance	Loose	ARO:0000004,ARO:0000020,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000051,ARO:3000008,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3007045	monobactam,carbapenem,tigecycline,cephalosporin,ciprofloxacin,tetracycline,penicillin beta-lactam,rifampin,chloramphenicol,ampicillin,norfloxacin,cefalotin,triclosan,enrofloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TETD	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	deeparg_db	db_v_1	gi:135617:sp:P28816.1:TETD_ECOLX	deeparg	tool_v_1	55.7	NODE_461_length_19476_cov_62.568354			29.0	134.0													tetracycline			ARO:3003511	Escherichia coli soxS with mutation conferring antibiotic resistance	Loose	ARO:0000004,ARO:0000020,ARO:0000030,ARO:0000032,ARO:0000036,ARO:0000051,ARO:3000008,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000662,ARO:3000704,ARO:3000870,ARO:3007045	monobactam,carbapenem,tigecycline,cephalosporin,ciprofloxacin,tetracycline,penicillin beta-lactam,rifampin,chloramphenicol,ampicillin,norfloxacin,cefalotin,triclosan,enrofloxacin	ARO:0000001,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	TETR	gi:771477733:ref:WP_045154795.1:|FEATURES|tetR|tetracycline|tetR	deeparg_db	db_v_1	gi:771477733:ref:WP_045154795.1:	deeparg	tool_v_1	99.1	NODE_100_length_107249_cov_63.352893			1.0	217.0													tetracycline			ARO:3003710	MexL	Loose	ARO:0000006,ARO:0000051,ARO:3000870	erythromycin,tetracycline,triclosan	ARO:0000000,ARO:3000050,ARO:3005386	macrolide antibiotic,tetracycline antibiotic,disinfecting agents and antiseptics
