	input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	CONFERS RESISTANCE TO IMMEDIATE DRUG CLASS	OVERALL CATEGORY OF DRUG CLASS
805	GMGC10.002_304_999.DHFR	GMGC10.95nr_block_0012	DFRA	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	megares	2021-Mar-27	MEG_2552	abricate	abricate 1.0.1	100.0			1	564					+		100.0									ARO:3003011	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
806	GMGC10.003_161_483.UNKNOWN	GMGC10.95nr_block_0012	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	100.0			55	585					+		100.0									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
807	GMGC10.003_977_916.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6158	abricate	abricate 1.0.1	82.76			1	551					+		97.12									ARO:3005045	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
808	GMGC10.005_361_144.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	80.88			45	588					+		94.39									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
809	GMGC10.005_916_655.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	84.2			1	576					+		100.0									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
810	GMGC10.007_212_477.UNKNOWN	GMGC10.95nr_block_0012	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2997	abricate	abricate 1.0.1	81.42			1	576					+		100.0									ARO:3000768	[('ARO:3000111', 'novobiocin'), ('ARO:0000006', 'erythromycin')]	['aminocoumarin antibiotic', 'macrolide antibiotic']
811	GMGC10.007_684_592.UNKNOWN	GMGC10.95nr_block_0012	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	89.08			31	561					+		100.0									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
812	GMGC10.008_334_831.AACA-APHD	GMGC10.95nr_block_0012	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_183	abricate	abricate 1.0.1	95.99			1	573					+		100.0									ARO:3003200	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
813	GMGC10.008_736_104.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	95.97			1	570					+		100.0									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
814	GMGC10.008_822_726.FOLA	GMGC10.95nr_block_0012	DFRA	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	megares	2021-Mar-27	MEG_2490	abricate	abricate 1.0.1	100.0			1	588					+		100.0									ARO:3005346	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
815	GMGC10.009_254_080.UNKNOWN	GMGC10.95nr_block_0012	VANYA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANYA	megares	2021-Mar-27	MEG_7593	abricate	abricate 1.0.1	86.81			5	565					+		94.92									ARO:3002956	[]	[]
816	GMGC10.009_513_303.AACA-APHD	GMGC10.95nr_block_0012	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_184	abricate	abricate 1.0.1	100.0			7	579					+		100.0									ARO:3003200	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
817	GMGC10.010_009_000.UNKNOWN	GMGC10.95nr_block_0012	MEXR	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MEXR	megares	2021-Mar-27	MEG_3925	abricate	abricate 1.0.1	98.4			1	376					+		85.07									ARO:3000506	[]	[]
818	GMGC10.010_089_830.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	81.43			1	533					+		96.56									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
819	GMGC10.010_098_479.UNKNOWN	GMGC10.95nr_block_0012	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2997	abricate	abricate 1.0.1	100.0			1	576					+		100.0									ARO:3000768	[('ARO:3000111', 'novobiocin'), ('ARO:0000006', 'erythromycin')]	['aminocoumarin antibiotic', 'macrolide antibiotic']
820	GMGC10.010_173_612.ARR	GMGC10.95nr_block_0012	ARR	Drugs:Rifampin:Rifampin_ADP-ribosyltransferase_Arr:ARR	megares	2021-Mar-27	MEG_1128	abricate	abricate 1.0.1	80.97			157	586					+		99.31									ARO:3002846	[('ARO:3000169', 'rifampin')]	['rifamycin antibiotic']
821	GMGC10.011_294_336.SOXS	GMGC10.95nr_block_0012	SOXS	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	megares	2021-Mar-27	MEG_6551	abricate	abricate 1.0.1	97.51			1	321					+		99.07									ARO:3000837	[]	[]
822	GMGC10.012_310_830.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_13	abricate	abricate 1.0.1	93.48			1	533					+		93.22									ARO:3002525	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
823	GMGC10.013_140_957.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	82.98			1	564					+		98.95									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
824	GMGC10.014_080_993.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	82.81			1	576					+		100.0									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
825	GMGC10.014_088_102.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	84.35			43	573					+		90.31									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
826	GMGC10.014_720_203.UNKNOWN	GMGC10.95nr_block_0012	VANYA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANYA	megares	2021-Mar-27	MEG_7593	abricate	abricate 1.0.1	82.76			5	497					+		83.42									ARO:3002956	[]	[]
827	GMGC10.015_107_971.YYAR	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6158	abricate	abricate 1.0.1	82.23			1	557					+		98.74									ARO:3005045	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
828	GMGC10.016_105_849.TMRB	GMGC10.95nr_block_0012	TMRB	Drugs:Nucleosides:Tunicamycin_resistance_protein:TMRB	megares	2021-Mar-27	MEG_7262	abricate	abricate 1.0.1	93.94			1	594					+		100.0									ARO:3003059	[('ARO:0000009', 'tunicamycin')]	['antibiotic mixture']
829	GMGC10.018_060_518.UNKNOWN	GMGC10.95nr_block_0012	VANRA	Drugs:Glycopeptides:VanA-type_regulator:VANRA	megares	2021-Mar-27	MEG_7452	abricate	abricate 1.0.1	83.1			62	552					+		97.33									ARO:3002962	[]	[]
830	GMGC10.018_082_904.UNKNOWN	GMGC10.95nr_block_0012	VANZA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANZA	megares	2021-Mar-27	MEG_7616	abricate	abricate 1.0.1	82.24			66	538					+		93.62									ARO:3002962	[]	[]
831	GMGC10.018_897_582.UNKNOWN	GMGC10.95nr_block_0012	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_321	abricate	abricate 1.0.1	90.32			1	537					+		90.4									ARO:3003989	[('ARO:0000049', 'kanamycin A')]	['aminoglycoside antibiotic']
832	GMGC10.019_534_163.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6158	abricate	abricate 1.0.1	81.23			1	554					+		98.2									ARO:3005045	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
833	GMGC10.019_604_227.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	80.08			9	540					+		96.38									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
834	GMGC10.023_894_492.TMRB	GMGC10.95nr_block_0012	TMRB	Drugs:Nucleosides:Tunicamycin_resistance_protein:TMRB	megares	2021-Mar-27	MEG_7262	abricate	abricate 1.0.1	89.06			1	594					+		100.0									ARO:3003059	[('ARO:0000009', 'tunicamycin')]	['antibiotic mixture']
835	GMGC10.023_934_247.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	88.14			10	591					+		98.47									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
836	GMGC10.023_980_282.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	80.71			1	534					+		96.74									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
837	GMGC10.023_984_910.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	81.52			1	541					+		98.01									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
838	GMGC10.024_031_917.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	80.07			34	563					+		90.14									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
839	GMGC10.024_365_736.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	88.95			1	588					+		100.0									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
840	GMGC10.024_630_778.UNKNOWN	GMGC10.95nr_block_0012	VANZA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANZA	megares	2021-Mar-27	MEG_7616	abricate	abricate 1.0.1	87.65			61	546					+		96.3									ARO:3002962	[]	[]
841	GMGC10.025_239_707.UNKNOWN	GMGC10.95nr_block_0012	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_321	abricate	abricate 1.0.1	100.0			1	594					+		100.0									ARO:3003989	[('ARO:0000049', 'kanamycin A')]	['aminoglycoside antibiotic']
842	GMGC10.025_364_812.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_13	abricate	abricate 1.0.1	83.12			16	560					+		99.27									ARO:3002525	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
843	GMGC10.025_488_892.UNKNOWN	GMGC10.95nr_block_0012	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_137	abricate	abricate 1.0.1	100.0			19	582					+		100.0									ARO:3002590	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
844	GMGC10.025_668_166.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	84.43			1	578					+		99.82									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
845	GMGC10.026_034_674.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	87.92			1	588					+		100.0									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
846	GMGC10.026_125_475.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	83.56			1	590					+		99.83									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
847	GMGC10.026_130_425.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	98.98			1	588					+		100.0									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
848	GMGC10.026_138_521.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	82.57			1	591					+		100.0									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
849	GMGC10.026_145_230.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	80.51			1	549					+		99.46									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
850	GMGC10.026_596_438.UNKNOWN	GMGC10.95nr_block_0012	VANRA	Drugs:Glycopeptides:VanA-type_regulator:VANRA	megares	2021-Mar-27	MEG_7452	abricate	abricate 1.0.1	83.92			62	546					+		96.09									ARO:3002962	[]	[]
851	GMGC10.027_048_298.AAC	GMGC10.95nr_block_0012	AAC2-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC2-PRIME	megares	2021-Mar-27	MEG_18	abricate	abricate 1.0.1	80.22			40	580					+		92.01									ARO:3002524	"[('ARO:0000007', 'dibekacin'), ('ARO:3007382', 'gentamicin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
852	GMGC10.028_225_553.UNKNOWN	GMGC10.95nr_block_0012	VANZA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANZA	megares	2021-Mar-27	MEG_7616	abricate	abricate 1.0.1	81.61			66	538					+		93.62									ARO:3002962	[]	[]
853	GMGC10.029_043_135.FOLA	GMGC10.95nr_block_0012	DFRG	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRG	megares	2021-Mar-27	MEG_2579	abricate	abricate 1.0.1	83.23			1	483					+		96.99									ARO:3002868	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
854	GMGC10.029_703_649.UNKNOWN	GMGC10.95nr_block_0012	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_321	abricate	abricate 1.0.1	90.83			1	545					+		91.75									ARO:3003989	[('ARO:0000049', 'kanamycin A')]	['aminoglycoside antibiotic']
855	GMGC10.030_304_057.UNKNOWN	GMGC10.95nr_block_0012	VANYA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANYA	megares	2021-Mar-27	MEG_7593	abricate	abricate 1.0.1	86.22			29	565					+		90.86									ARO:3002956	[]	[]
856	GMGC10.032_618_961.TMRB	GMGC10.95nr_block_0012	TMRB	Drugs:Nucleosides:Tunicamycin_resistance_protein:TMRB	megares	2021-Mar-27	MEG_7262	abricate	abricate 1.0.1	98.65			1	594					+		100.0									ARO:3003059	[('ARO:0000009', 'tunicamycin')]	['antibiotic mixture']
857	GMGC10.033_991_762.DSZD	GMGC10.95nr_block_0012	SULR	Drugs:Sulfonamides:Flavin_reductase:SULR	megares	2021-Mar-27	MEG_6641	abricate	abricate 1.0.1	100.0			1	585					+		100.0									ARO:3002494	[]	[]
858	GMGC10.035_080_437.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	80.53			48	567					+		91.05									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
859	GMGC10.035_875_118.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	80.15			33	564					+		93.16									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
860	GMGC10.036_012_255.TMRB	GMGC10.95nr_block_0012	TMRB	Drugs:Nucleosides:Tunicamycin_resistance_protein:TMRB	megares	2021-Mar-27	MEG_7262	abricate	abricate 1.0.1	90.57			1	594					+		100.0									ARO:3003059	[('ARO:0000009', 'tunicamycin')]	['antibiotic mixture']
861	GMGC10.036_213_670.TMRB	GMGC10.95nr_block_0012	TMRB	Drugs:Nucleosides:Tunicamycin_resistance_protein:TMRB	megares	2021-Mar-27	MEG_7262	abricate	abricate 1.0.1	88.22			1	594					+		100.0									ARO:3003059	[('ARO:0000009', 'tunicamycin')]	['antibiotic mixture']
862	GMGC10.038_024_032.UNKNOWN	GMGC10.95nr_block_0012	VANYA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANYA	megares	2021-Mar-27	MEG_7593	abricate	abricate 1.0.1	82.96			5	536					+		89.68									ARO:3002956	[]	[]
863	GMGC10.038_296_003.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	81.46			1	534					+		96.74									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
864	GMGC10.038_344_880.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	80.12			46	548					+		91.12									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
865	GMGC10.038_395_046.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	81.33			1	541					+		98.01									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
866	GMGC10.038_453_145.UNKNOWN	GMGC10.95nr_block_0012	MFPA	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:MFPA	megares	2021-Mar-27	MEG_3942	abricate	abricate 1.0.1	87.98			1	549					+		99.46									ARO:3003035	[('ARO:3000666', 'sparfloxacin'), ('ARO:0000036', 'ciprofloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
867	GMGC10.041_255_638.UNKNOWN	GMGC10.95nr_block_0012	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	80.72			43	564					+		97.93									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
868	GMGC10.043_148_570.UNKNOWN	GMGC10.95nr_block_0012	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_136	abricate	abricate 1.0.1	100.0			1	564					+		100.0									ARO:3004641	[('ARO:0000049', 'kanamycin A'), ('ARO:0000052', 'tobramycin')]	['aminoglycoside antibiotic', 'aminoglycoside antibiotic']
869	GMGC10.045_061_940.UNKNOWN	GMGC10.95nr_block_0012	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	82.5			43	562					+		97.93									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
870	GMGC10.045_326_883.UNKNOWN	GMGC10.95nr_block_0012	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6168	abricate	abricate 1.0.1	84.55			1	576					+		100.0									ARO:3004699	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
871	GMGC10.045_651_499.UNKNOWN	GMGC10.95nr_block_0012	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	80.83			56	561					+		95.29									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
