	Unnamed: 0	Original ID	Gene Name in CARD	ARO	Database
9376	9376	AF353562.gene.p01|FEATURES|tet35|tetracycline|tet35	tet(35)	3000481.0	deeparg
9377	9377	EU155018.1.gene1.p01|FEATURES|SHV-101|beta-lactam|SHV	SHV-101	3001150.0	deeparg
9378	9378	gi:446533204:ref:WP_000610550.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
9379	9379	CDO61516.1|FEATURES|efrB|multidrug|efrB	efrB	3003949.0	deeparg
9380	9380	gi:896183104:ref:WP_049194289.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
9381	9381	gi:690998700:ref:WP_031966608.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9382	9382	gi:959900679:ref:WP_058167630.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803.0	deeparg
9383	9383	gi:1028095789:ref:WP_063852677.1:|FEATURES|mecA|beta-lactam|mecA	mecA	3000617.0	deeparg
9384	9384	gi:391288090:gb:EIQ46599.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9385	9385	AAP92507|FEATURES|viomycin_phosphotransferase|aminoglycoside|viomycin_phosphotransferase	vph	3003061.0	deeparg
9386	9386	ZP_04091529|FEATURES|class_A|beta-lactam|class_A	Bla2	3004189.0	deeparg
9387	9387	gi:995615587:emb:CYA89033.1:|FEATURES|mecI|beta-lactam|mecI	mecI	3000124.0	deeparg
9388	9388	gi:749533846:ref:WP_040169856.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9389	9389	gi:975901776:ref:WP_059291743.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100.0	deeparg
9390	9390	YP_001588578|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9391	9391	AM051144.1.gene1.p01|FEATURES|OKP-A|beta-lactam|OKP-A	OKP-A-6	3002423.0	deeparg
9392	9392	gi:817679700:ref:WP_046644376.1:|FEATURES|class_C|beta-lactam|class_C	EC-14	3006875.0	deeparg
9393	9393	AB744718.1.gene1.p01|FEATURES|NDM-8|beta-lactam|NDM	NDM-8	3002358.0	deeparg
9394	9394	gi:445996732:ref:WP_000074587.1:|FEATURES|bcrA|bacitracin|bcrA	bcrA	3002987.0	deeparg
9395	9395	gi:487359712:ref:WP_001634830.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985.0	deeparg
9396	9396	BAF47404|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582.0	deeparg
9397	9397	gi:979684231:ref:WP_059341719.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9398	9398	gi:896355182:ref:WP_049310020.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950.0	deeparg
9399	9399	gi:505180394:ref:WP_015367496.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9400	9400	gi:510923671:ref:WP_016244456.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9401	9401	Q8CVH8|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
9402	9402	gi:1031788877:ref:WP_064131164.1:|FEATURES|mecR1|beta-lactam|mecR1	mecR1	3000215.0	deeparg
9403	9403	gi:917127754:ref:WP_051734466.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522.0	deeparg
9404	9404	BAE06005.1|FEATURES|mexM|multidrug|mexM	mexM	3003704.0	deeparg
9405	9405	DQ174307.1.gene1.p01|FEATURES|SHV-67|beta-lactam|SHV	SHV-67	3001122.0	deeparg
9406	9406	gi:447197967:ref:WP_001275223.1:|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549.0	deeparg
9407	9407	gi:922961918:ref:WP_053390100.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027.0	deeparg
9408	9408	BAB71966|FEATURES|tetP|tetracycline|tetP	tetA(P)	3000180.0	deeparg
9409	9409	gi:730693205:ref:WP_034072444.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807.0	deeparg
9410	9410	gi:501602076:ref:WP_012599898.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074.0	deeparg
9411	9411	AM932669.1.gene2.p01|FEATURES|OXA-129|beta-lactam|OXA	OXA-129	3001811.0	deeparg
9412	9412	gi:898214167:emb:CPR44997.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9413	9413	gi:585333963:ref:WP_024215613.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9414	9414	ABA71733.1|FEATURES|vanTG|glycopeptide|vanTG	vanT gene in vanG cluster	3002972.0	deeparg
9415	9415	P42332|FEATURES|bcrA|bacitracin|bcrA	bcrA	3002987.0	deeparg
9416	9416	gi:800908982:gb:AKA87066.1:|FEATURES|FOX-5|beta-lactam|FOX	FOX-5	3002159.0	deeparg
9417	9417	gi:490357539:ref:WP_004237312.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9418	9418	gi:752536579:ref:WP_041208093.1:|FEATURES|class_C|beta-lactam|class_C	TRU-1	3004450.0	deeparg
9419	9419	KF297584.1.gene1.p01|FEATURES|OXA-355|beta-lactam|OXA	OXA-355	3001542.0	deeparg
9420	9420	ABY91240|FEATURES|KPC-5|beta-lactam|KPC	KPC-5	3002315.0	deeparg
9421	9421	gi:686392085:ref:WP_031906491.1:|FEATURES|mecA|beta-lactam|mecA	mecA	3000617.0	deeparg
9422	9422	gi:693097576:ref:WP_032253839.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027.0	deeparg
9423	9423	M90091.1.gene2.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	catA8	3004658.0	deeparg
9424	9424	AY524988.1.gene1.p01|FEATURES|VIM-9|beta-lactam|VIM	VIM-9	3002279.0	deeparg
9425	9425	gi:486191968:ref:WP_001544419.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9426	9426	ZP_02909221|FEATURES|amrB|multidrug|amrB	amrB	3002983.0	deeparg
9427	9427	WP_063857797.1|FEATURES|ADC-23|beta-lactam|ADC-23	ADC-23	3003867.0	deeparg
9428	9428	gi:1027664804:ref:WP_063609471.1:|FEATURES|blaR1|beta-lactam|blaR1	blaR1	3000217.0	deeparg
9429	9429	gi:692980171:ref:WP_032170306.1:|FEATURES|class_C|beta-lactam|class_C	EC-14	3006875.0	deeparg
9430	9430	gi:740619574:ref:WP_038405087.1:|FEATURES|mexD|multidrug|mexD	MexD	3000801.0	deeparg
9431	9431	gi:515978495:ref:WP_017409078.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	cphA2	3003099.0	deeparg
9432	9432	gi:518286938:ref:WP_019457146.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778.0	deeparg
9433	9433	gi:446726752:ref:WP_000804065.1:|FEATURES|tetA|tetracycline|tetA	tet(A)	3000165.0	deeparg
9434	9434	gi:507089900:ref:WP_016160613.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9435	9435	KJ188748.1.gene1.p01|FEATURES|SME-5|beta-lactam|SME-5	SME-5	3002383.0	deeparg
9436	9436	gi:1004697845:gb:AMP48040.1:|FEATURES|tetA|tetracycline|tetA	tet(A)	3000165.0	deeparg
9437	9437	YP_002937728|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
9438	9438	ACJ64205|FEATURES|chloramphenicol_exporter|phenicol|chloramphenicol_exporter	floR	3002705.0	deeparg
9439	9439	gi:658594643:ref:WP_029753517.1:|FEATURES|norA|multidrug|norA	Staphylococcus aureus norA	3004667.0	deeparg
9440	9440	JN848782.1.gene1.p01|FEATURES|IMP-33|beta-lactam|IMP	IMP-33	3002224.0	deeparg
9441	9441	AY956335.1.gene1.p1|FEATURES|TEM-141|beta-lactam|TEM	TEM-141	3001004.0	deeparg
9442	9442	gi:487661511:ref:WP_001751648.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9443	9443	gi:446110335:ref:WP_000188190.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9444	9444	gi:431338942:gb:ELG26004.1:|FEATURES|mdtA|multidrug|mdtA	mdtA	3000792.0	deeparg
9445	9445	gi:507046611:ref:WP_016117648.1:|FEATURES|fosB|fosfomycin|fosB	FosB	3000172.0	deeparg
9446	9446	NP_415434.1|FEATURES|msbA|nitroimidazole|msbA	msbA	3003950.0	deeparg
9447	9447	gi:391243981:gb:EIQ03268.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796.0	deeparg
9448	9448	gi:1002400075:ref:WP_061382832.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
9449	9449	gi:446048030:ref:WP_000125885.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9450	9450	AFU25650.1|FEATURES|ACT-12|beta-lactam|ACT	ACT-12	3001834.0	deeparg
9451	9451	gi:983459915:ref:WP_060619314.1:|FEATURES|emrB|multidrug|emrB	Klebsiella pneumoniae KpnH	3004597.0	deeparg
9452	9452	gi:851913025:ref:WP_048215946.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9453	9453	gi:805303363:ref:WP_046093062.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
9454	9454	AB529520.1.gene1.p01|FEATURES|IND-7|beta-lactam|IND	IND-7	3002263.0	deeparg
9455	9455	gi:513823673:ref:WP_016512811.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877.0	deeparg
9456	9456	NC_002695.1.912781.p01|FEATURES|acrA|multidrug|acrA	MexA	3000377.0	deeparg
9457	9457	gi:488042066:ref:WP_002113463.1:|FEATURES|bcrA|bacitracin|bcrA	bcrA	3002987.0	deeparg
9458	9458	gi:487936534:ref:WP_002010000.1:|FEATURES|bcrA|bacitracin|bcrA	bcrA	3002987.0	deeparg
9459	9459	gi:486403059:ref:WP_001607116.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9460	9460	AIT76087.1|FEATURES|ACT-33|beta-lactam|ACT	ACT-33	3001853.0	deeparg
9461	9461	gi:447124492:ref:WP_001201748.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9462	9462	gi:981221320:ref:WP_059443281.1:|FEATURES|tetA|tetracycline|tetA	tet(C)	3000167.0	deeparg
9463	9463	ZP_04102233|FEATURES|class_A|beta-lactam|class_A	BcI	3002877.0	deeparg
9464	9464	gi:545298012:ref:WP_021578216.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
9465	9465	gi:730353470:ref:WP_033996268.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807.0	deeparg
9466	9466	gi:127359:sp:P23212.1:MSRA_STAEP|FEATURES|msrA|MLS|msrA	msrA	3000251.0	deeparg
9467	9467	P42334|FEATURES|bcrC|bacitracin|bcrC	bcrC	3003250.0	deeparg
9468	9468	gi:921331017:emb:CTX12516.1:|FEATURES|mdtA|multidrug|mdtA	mdtA	3000792.0	deeparg
9469	9469	gi:545241141:ref:WP_021539942.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985.0	deeparg
9470	9470	gi:970323543:ref:WP_058689592.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
9471	9471	NP_252894.1|FEATURES|MexG|multidrug|MexG	MexG	3000806.0	deeparg
9472	9472	gi:488246059:ref:WP_002317267.1:|FEATURES|vanB|glycopeptide|vanB	vanB	3000013.0	deeparg
9473	9473	EU202673.2.gene1.p2|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-80	3001941.0	deeparg
9474	9474	gi:518673227:ref:WP_019834920.1:|FEATURES|norA|multidrug|norA	norA	3000391.0	deeparg
9475	9475	ZP_02902384|FEATURES|acrB|multidrug|acrB	acrB	3000216.0	deeparg
9476	9476	AB177384.1.gene1.p01|FEATURES|CTX-M-36|beta-lactam|CTX-M	CTX-M-36	3001898.0	deeparg
9477	9477	P0A3Y6|FEATURES|aph(3''')-III|aminoglycoside|aph(3''')-III	APH(3')-IIIa	3002647.0	deeparg
9478	9478	gi:766625193:ref:WP_044800526.1:|FEATURES|class_C|beta-lactam|class_C	CepS	3003553.0	deeparg
9479	9479	ACM91559.1|FEATURES|KPC-9|beta-lactam|KPC	KPC-9	3002319.0	deeparg
9480	9480	gi:1004705839:gb:AMP52928.1:|FEATURES|tetX|tetracycline|tetX	tetX	3000205.0	deeparg
9481	9481	B7LQA4|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953.0	deeparg
9482	9482	gi:1028104380:ref:WP_063859768.1:|FEATURES|class_C|beta-lactam|class_C	CMY-125	3003133.0	deeparg
9483	9483	CP000647.1.gene443.p01|FEATURES|acrB|multidrug|acrB	acrB	3000216.0	deeparg
9484	9484	gi:485732580:ref:WP_001360076.1:|FEATURES|class_C|beta-lactam|class_C	Escherichia coli ampC beta-lactamase	3004290.0	deeparg
9485	9485	gi:919181707:ref:WP_052737305.1:|FEATURES|class_A|beta-lactam|class_A	Bla1	3000090.0	deeparg
9486	9486	gi:730719907:ref:WP_034080409.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803.0	deeparg
9487	9487	gi:485771438:ref:WP_001395401.1:|FEATURES|class_C|beta-lactam|class_C	Escherichia coli ampC beta-lactamase	3004290.0	deeparg
9488	9488	gi:949724111:ref:WP_057067268.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9489	9489	YP_002791441|FEATURES|aph(3')-I|aminoglycoside|aph(3')-I	APH(3')-Ia	3002641.0	deeparg
9490	9490	NC_009085.4919119.p01|FEATURES|adeA|multidrug|adeA	adeA	3000774.0	deeparg
9491	9491	gi:779905298:ref:WP_045374989.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9492	9492	ZP_03048876|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
9493	9493	gi:755819877:ref:WP_042584907.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778.0	deeparg
9494	9494	gi:487574794:ref:WP_001721241.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9495	9495	DQ309276.1.gene1.p01|FEATURES|OXA-84|beta-lactam|OXA	OXA-84	3001624.0	deeparg
9496	9496	CAJ77844|FEATURES|adeB|multidrug|adeB	adeB	3000775.0	deeparg
9497	9497	gi:745760678:ref:WP_039059584.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
9498	9498	NC_002695.1.914736.p01|FEATURES|emrB|multidrug|emrB	emrB	3000074.0	deeparg
9499	9499	KC433553.1.gene1.p1|FEATURES|KPC-15|beta-lactam|KPC	KPC-15	3002325.0	deeparg
9500	9500	gi:1029200334:ref:WP_064056613.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877.0	deeparg
9501	9501	gi:490778982:ref:WP_004641168.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9502	9502	gi:757781454:ref:WP_043000038.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985.0	deeparg
9503	9503	gi:754504367:ref:WP_041915031.1:|FEATURES|tetX|tetracycline|tetX	Tet(X4)	3004720.0	deeparg
9504	9504	JN118546.1.gene3.p01|FEATURES|OXA-251|beta-lactam|OXA	OXA-251	3001500.0	deeparg
9505	9505	gi:504104202:ref:WP_014338188.1:|FEATURES|mexF|multidrug|mexF	adeF	3000777.0	deeparg
9506	9506	gi:493954677:ref:WP_006898419.1:|FEATURES|acrB|multidrug|acrB	AcrF	3000502.0	deeparg
9507	9507	gi:844723049:ref:WP_047924300.1:|FEATURES|mtrR|multidrug|mtrR	mtrR	mtrR	deeparg
9508	9508	YP_003283625.1|FEATURES|tet(K)|tetracycline|tet(K)	tet(K)	3000178.0	deeparg
9509	9509	gi:446657929:ref:WP_000735275.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
9510	9510	gi:489831097:ref:WP_003734834.1:|FEATURES|cystathionine_beta-lyase_patB|unclassified|cystathionine_beta-lyase_patB	cystathionine_beta-lyase_patB	cystathionine_beta-lyase_patB	deeparg
9511	9511	AF409092.1.gene1.p01|FEATURES|CARB-7|beta-lactam|CARB	CARB-7	3002246.0	deeparg
9512	9512	gi:488049630:ref:WP_002121027.1:|FEATURES|marR|multidrug|marR	emrR	3000516.0	deeparg
9513	9513	Q8XB84|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
9514	9514	gi:1031635263:gb:ANG14661.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873.0	deeparg
9515	9515	ZP_04632979|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
9516	9516	gi:693130899:ref:WP_032275577.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9517	9517	gi:910264267:ref:WP_050068294.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9518	9518	gi:1032713806:ref:WP_064289379.1:|FEATURES|mecR1|beta-lactam|mecR1	mecR1	3000215.0	deeparg
9519	9519	gi:686403874:ref:WP_031910860.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950.0	deeparg
9520	9520	gi:445947030:ref:WP_000024885.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796.0	deeparg
9521	9521	gi:764131807:ref:WP_044316883.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9522	9522	JX089628.1.gene1.p01|FEATURES|OXA-240|beta-lactam|OXA	OXA-240	3001499.0	deeparg
9523	9523	gi:685888108:ref:WP_031629514.1:|FEATURES|oprN|multidrug|oprN	OprN	3000805.0	deeparg
9524	9524	EF650033.1.gene1.p01|FEATURES|OXA-107|beta-lactam|OXA	OXA-107	3001638.0	deeparg
9525	9525	gi:756416419:ref:WP_042635045.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100.0	deeparg
9526	9526	CAC41338|FEATURES|tetA|tetracycline|tetA	tet(A)	3000165.0	deeparg
9527	9527	AJ308558.1.gene1.p01|FEATURES|TEM-95|beta-lactam|TEM	TEM-95	3000962.0	deeparg
9528	9528	gi:1002396927:ref:WP_061380279.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826.0	deeparg
9529	9529	NP_289632|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
9530	9530	gi:446669093:ref:WP_000746439.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9531	9531	gi:492164406:ref:WP_005767800.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
9532	9532	gi:1035157546:ref:WP_064511511.1:|FEATURES|class_C|beta-lactam|class_C	PDC-161	3006540.0	deeparg
9533	9533	gi:573042590:emb:CDI16885.1:|FEATURES|acrA|multidrug|acrA	Klebsiella pneumoniae acrA	3004041.0	deeparg
9534	9534	gi:550043910:ref:WP_022580473.1:|FEATURES|mexE|multidrug|mexE	MexE	3000803.0	deeparg
9535	9535	AY267213.1.gene1.p01|FEATURES|CTX-M-29|beta-lactam|CTX-M	CTX-M-29	3001891.0	deeparg
9536	9536	gi:980965841:ref:WP_059386160.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9537	9537	gi:487410704:ref:WP_001678420.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9538	9538	gi:1028113628:ref:WP_063867721.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
9539	9539	BAD77822|FEATURES|dfrA17|diaminopyrimidine|dfrA17	dfrA17	3002860.0	deeparg
9540	9540	JF795538.1.gene1.p01|FEATURES|TEM-185|beta-lactam|TEM	TEM-185	3001374.0	deeparg
9541	9541	DQ018711.1.gene2.p01|FEATURES|vanS|glycopeptide|vanS	vanS gene in vanA cluster	3002931.0	deeparg
9542	9542	gi:487372611:ref:WP_001646232.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
9543	9543	gi:489443058:ref:WP_003348511.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100.0	deeparg
9544	9544	ZP_01172195|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100.0	deeparg
9545	9545	gi:259040358:gb:EEW41464.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
9546	9546	gi:950755830:ref:WP_057502804.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582.0	deeparg
9547	9547	gi:754953054:ref:WP_042309213.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9548	9548	NC_008702.1.4609191.p01|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9549	9549	YP_002414661|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795.0	deeparg
9550	9550	CAF31839|FEATURES|aph(4)-I|aminoglycoside|aph(4)-I	APH(7'')-Ia	3002661.0	deeparg
9551	9551	gi:485905089:ref:WP_001489266.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
9552	9552	P00809|FEATURES|class_A|beta-lactam|class_A	BcI	3002877.0	deeparg
9553	9553	gi:284066972:gb:ADB77767.1:|FEATURES|adeA|multidrug|adeA	adeA	3000774.0	deeparg
9554	9554	Q83MG8|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	Erm(34)	3000600.0	deeparg
9555	9555	gi:665630190:ref:WP_031177785.1:|FEATURES|class_A|beta-lactam|class_A	EXO-1	3003564.0	deeparg
9556	9556	ZP_03064581|FEATURES|mdtN|multidrug|mdtN	mdtN	3003548.0	deeparg
9557	9557	AF534183.gene.p01|FEATURES|tetA|tetracycline|tetA	tet(A)	3000165.0	deeparg
9558	9558	gi:959851852:ref:WP_058135766.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807.0	deeparg
9559	9559	M14039.gene.p01|FEATURES|lnuA|MLS|lnuA	lnuA	3002835.0	deeparg
9560	9560	ABD85195|FEATURES|IMP|beta-lactam|IMP	IMP-23	3002214.0	deeparg
9561	9561	gi:516364340:ref:WP_017754373.1:|FEATURES|mefA|MLS|mefA	mel	3000616.0	deeparg
9562	9562	ZP_04187115|FEATURES|class_A|beta-lactam|class_A	BcII	3002878.0	deeparg
9563	9563	AFU25653.1|FEATURES|ACT-15|beta-lactam|ACT	ACT-15	3001837.0	deeparg
9564	9564	gi:501084293:ref:WP_012134799.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074.0	deeparg
9565	9565	gi:556494560:ref:WP_023342267.1:|FEATURES|mexX|multidrug|mexX	AcrE	3000499.0	deeparg
9566	9566	gi:1039537085:ref:WP_064867865.1:|FEATURES|class_A|beta-lactam|class_A	blaF	3003562.0	deeparg
9567	9567	gi:912859645:ref:WP_050296155.1:|FEATURES|class_A|beta-lactam|class_A	y56 beta-lactamase	3003558.0	deeparg
9568	9568	gi:1031624931:gb:ANG09825.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873.0	deeparg
9569	9569	gi:950150325:ref:WP_057202382.1:|FEATURES|sul2|sulfonamide|sul2	sul2	3000412.0	deeparg
9570	9570	AAT46346.1|FEATURES|Laribacter_hongkongensis_ampC_beta-lactamase|beta-lactam|Laribacter_hongkongensis_ampC_beta-lactamase	Laribacter hongkongensis ampC beta-lactamase	3004292.0	deeparg
9571	9571	gi:447055254:ref:WP_001132510.1:|FEATURES|acrB|multidrug|acrB	acrB	3000216.0	deeparg
9572	9572	AY082011.1.gene1.p01|FEATURES|vanR|glycopeptide|vanR	vanR gene in vanD cluster	3002923.0	deeparg
9573	9573	ZP_04096643|FEATURES|class_A|beta-lactam|class_A	Bla1	3000090.0	deeparg
9574	9574	ZP_04300309|FEATURES|fosB|fosfomycin|fosB	FosB	3000172.0	deeparg
9575	9575	P72533|FEATURES|tetO|tetracycline|tetO	tetO	3000190.0	deeparg
9576	9576	gi:446110320:ref:WP_000188175.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9577	9577	WP_063857801.1|FEATURES|ADC-4|beta-lactam|ADC-4	ADC-4	3003850.0	deeparg
9578	9578	gi:692128548:ref:WP_032084014.1:|FEATURES|ereA|MLS|ereA	EreA	3000361.0	deeparg
9579	9579	gi:836580371:ref:WP_047737758.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
9580	9580	gi:446657996:ref:WP_000735342.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
9581	9581	gi:693156209:ref:WP_032292597.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
9582	9582	BAC57479|FEATURES|mecR1|beta-lactam|mecR1	mecR1	3000215.0	deeparg
9583	9583	gi:1036100316:ref:WP_064669554.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9584	9584	gi:1031647452:gb:ANG20652.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873.0	deeparg
9585	9585	gi:1031646597:gb:ANG20228.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-207	3001384.0	deeparg
9586	9586	gi:851909194:ref:WP_048214471.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9587	9587	gi:737454728:ref:WP_035434889.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111.0	deeparg
9588	9588	AJ557142.gene.p01|FEATURES|CTX-M-32|beta-lactam|CTX-M	CTX-M-32	3001894.0	deeparg
9589	9589	gi:1016946301:ref:WP_063147634.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9590	9590	HM488992.1.gene1.p1|FEATURES|OXA-171|beta-lactam|OXA	OXA-171	3001471.0	deeparg
9591	9591	gi:486648966:gb:EOF89090.1:|FEATURES|vanS|glycopeptide|vanS	vanS gene in vanA cluster	3002931.0	deeparg
9592	9592	gi:332729676:gb:EGJ61012.1:|FEATURES|mdtK|multidrug|mdtK	abeM	3000753.0	deeparg
9593	9593	gi:1043200106:ref:WP_065355664.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9594	9594	KF297582.1.gene1.p01|FEATURES|OXA-353|beta-lactam|OXA	OXA-353	3001540.0	deeparg
9595	9595	gi:490884642:ref:WP_004746611.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778.0	deeparg
9596	9596	gi:487670925:ref:WP_001756235.1:|FEATURES|sul2|sulfonamide|sul2	sul2	3000412.0	deeparg
9597	9597	gi:485885800:ref:WP_001479705.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
9598	9598	gi:691068127:ref:WP_032010222.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778.0	deeparg
9599	9599	AGT57825|FEATURES|lnuE|MLS|lnuE	lnuE	3003762.0	deeparg
9600	9600	ZP_04227541|FEATURES|fosB|fosfomycin|fosB	FosB	3000172.0	deeparg
9601	9601	ADI55014.1|FEATURES|QnrVC4|fluoroquinolone|QnrVC4	QnrVC4	3002801.0	deeparg
9602	9602	gi:685237205:ref:WP_031605445.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
9603	9603	gi:1031640436:gb:ANG17183.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873.0	deeparg
9604	9604	gi:447125226:ref:WP_001202482.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
9605	9605	gi:912029408:ref:WP_050159440.1:|FEATURES|class_A|beta-lactam|class_A	y56 beta-lactamase	3003558.0	deeparg
9606	9606	gi:1007092407:ref:WP_061843275.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950.0	deeparg
