Original ID	ARO	Cut_Off	Database
MEG_7195|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	3003479	Loose	megares
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation	3003479	Strict	megares
MEG_7197|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation	3003807	Loose	megares
MEG_7198|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS	3000192	Strict	megares
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS	3000192	Strict	megares
MEG_7200|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS	3000192	Strict	megares
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS	3000192	Strict	megares
MEG_7202|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT	3000193	Perfect	megares
MEG_7203|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT	3000193	Strict	megares
MEG_7204|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETU	3002907	Loose	megares
MEG_7206|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3007123	Strict	megares
MEG_7207|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3007123	Perfect	megares
MEG_7208|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3007122	Strict	megares
MEG_7209|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3007122	Perfect	megares
MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7211|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7217|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7218|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3007121	Strict	megares
MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7220|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7224|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7225|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3004442	Strict	megares
MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3004442	Perfect	megares
MEG_7230|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Strict	megares
MEG_7232|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3007124	Perfect	megares
MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	3000194	Perfect	megares
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	3000205	Strict	megares
MEG_7239|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	3004719	Strict	megares
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	3000205	Perfect	megares
MEG_7241|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	3004719	Perfect	megares
MEG_7242|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	3004720	Perfect	megares
MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	3000205	Strict	megares
MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	3005056	Strict	megares
MEG_7245|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETY	3000182	Perfect	megares
MEG_7246|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETY	3000182	Strict	megares
MEG_7247|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETZ	3000183	Strict	megares
MEG_7248|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETZ	3000183	Strict	megares
MEG_7249|Drugs|betalactams|Class_B_betalactamases|THINB	3000851	Perfect	megares
MEG_7250|Drugs|Mycobacterium_tuberculosis-specific_Drug|Para-aminosalicylic_acid_resistant_mutant|THYA|RequiresSNPConfirmation	3002483	Loose	megares
MEG_7251|Drugs|betalactams|Class_A_betalactamases|TLA	3003202	Strict	megares
MEG_7252|Drugs|betalactams|Class_A_betalactamases|TLA	3003202	Perfect	megares
MEG_7253|Drugs|betalactams|Class_A_betalactamases|TLA	3003203	Perfect	megares
MEG_7254|Drugs|betalactams|Class_A_betalactamases|TLA	3003204	Perfect	megares
MEG_7255|Drugs|Glycopeptides|Bleomycin_resistance_protein|TLMB	3002966	Loose	megares
MEG_7257|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TLRCM	3002827	Perfect	megares
MEG_7258|Drugs|Aminoglycosides|Aminoglycoside-resistant_arabinosyltransferase|TLYA|RequiresSNPConfirmation	3000196	Loose	megares
MEG_7260|Drugs|betalactams|Class_B_betalactamases|TMB	3004106	Perfect	megares
MEG_7261|Drugs|betalactams|Class_B_betalactamases|TMB	3004105	Perfect	megares
MEG_7262|Drugs|Nucleosides|Tunicamycin_resistance_protein|TMRB	3003059	Perfect	megares
MEG_7271|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIA	3003679	Perfect	megares
MEG_7273|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIB	3003680	Perfect	megares
MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC	3003681	Perfect	megares
MEG_7284|Drugs|betalactams|Class_C_betalactamases|TRU	3004450	Perfect	megares
MEG_7285|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|TSNR	3003060	Strict	megares
MEG_7286|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGA	3000377	Loose	megares
MEG_7288|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGB	3000777	Strict	megares
MEG_7300|Drugs|betalactams|Class_B_betalactamases|TTU	3007002	Perfect	megares
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7304|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7305|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3000192	Loose	megares
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7308|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7310|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7311|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7316|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3007124	Loose	megares
MEG_7326|Drugs|betalactams|Class_B_betalactamases|TUS	3000844	Perfect	megares
MEG_7327|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TVAA	3004730	Perfect	megares
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD	3003577	Perfect	megares
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation	3003551	Loose	megares
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation	3003048	Loose	megares
MEG_7331|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN	3004254	Strict	megares
MEG_7332|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN	3002957	Strict	megares
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation	3002910	Loose	megares
MEG_7334|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN	3004253	Perfect	megares
MEG_7335|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN	3002943	Perfect	megares
MEG_7338|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA	3002913	Perfect	megares
MEG_7339|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA	3000010	Strict	megares
MEG_7340|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA	3003723	Strict	megares
MEG_7341|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA	3000010	Strict	megares
MEG_7342|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA	3000010	Strict	megares
MEG_7343|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA	3000010	Strict	megares
MEG_7345|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7346|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7347|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7348|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7349|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7350|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7351|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7352|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7355|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB	3000013	Strict	megares
MEG_7356|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7357|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7358|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7359|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7360|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7361|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7368|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7369|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7370|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	3000368	Strict	megares
MEG_7383|Drugs|Glycopeptides|VanD-type_resistance_protein|VAND	3000005	Strict	megares
MEG_7384|Drugs|Glycopeptides|VanD-type_resistance_protein|VAND	3000005	Strict	megares
MEG_7385|Drugs|Glycopeptides|VanD-type_resistance_protein|VAND	3000005	Strict	megares
MEG_7386|Drugs|Glycopeptides|VanD-type_resistance_protein|VAND	3000005	Strict	megares
MEG_7387|Drugs|Glycopeptides|VanD-type_resistance_protein|VAND	3000005	Strict	megares
MEG_7388|Drugs|Glycopeptides|VanD-type_resistance_protein|VAND	3000005	Strict	megares
MEG_7389|Drugs|Glycopeptides|VanD-type_resistance_protein|VAND	3000005	Strict	megares
MEG_7392|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG	3002909	Strict	megares
MEG_7393|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG	3002909	Strict	megares
MEG_7394|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG	3002909	Strict	megares
MEG_7395|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG	3002909	Perfect	megares
MEG_7398|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002942	Strict	megares
MEG_7404|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002948	Strict	megares
MEG_7405|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002948	Perfect	megares
MEG_7406|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002948	Strict	megares
MEG_7407|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA	3002945	Strict	megares
MEG_7413|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB	3002943	Strict	megares
MEG_7414|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB	3002943	Strict	megares
MEG_7415|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB	3002943	Strict	megares
MEG_7419|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002944	Strict	megares
MEG_7420|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002944	Strict	megares
MEG_7421|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002944	Strict	megares
MEG_7422|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002923	Perfect	megares
MEG_7423|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002944	Perfect	megares
MEG_7424|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3000005	Perfect	megares
MEG_7425|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3003070	Perfect	megares
MEG_7426|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002944	Strict	megares
MEG_7427|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002944	Strict	megares
MEG_7428|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	3002944	Strict	megares
MEG_7439|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI	3003723	Strict	megares
MEG_7440|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI	3003723	Strict	megares
MEG_7441|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI	3003723	Strict	megares
MEG_7442|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI	3003723	Perfect	megares
MEG_7443|Drugs|Glycopeptides|VanK-type_resistance_protein|VANK	3003727	Loose	megares
MEG_7444|Drugs|Glycopeptides|VanL-type_resistance_protein|VANL	3002910	Perfect	megares
MEG_7446|Drugs|Glycopeptides|VanN-type_resistance_protein|VANN	3002912	Perfect	megares
MEG_7449|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002919	Strict	megares
MEG_7451|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002919	Perfect	megares
MEG_7452|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002962	Strict	megares
MEG_7453|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002919	Perfect	megares
MEG_7454|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002931	Strict	megares
MEG_7455|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002942	Perfect	megares
MEG_7456|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3000010	Perfect	megares
MEG_7457|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002949	Perfect	megares
MEG_7458|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002955	Perfect	megares
MEG_7459|Drugs|Glycopeptides|VanA-type_regulator|VANRA	3002919	Strict	megares
MEG_7460|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002921	Strict	megares
MEG_7461|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002921	Strict	megares
MEG_7463|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3000013	Perfect	megares
MEG_7464|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002921	Perfect	megares
MEG_7465|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002956	Perfect	megares
MEG_7466|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002964	Perfect	megares
MEG_7467|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002950	Perfect	megares
MEG_7468|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002932	Perfect	megares
MEG_7469|Drugs|Glycopeptides|VanB-type_regulator|VANRB	3002921	Strict	megares
MEG_7470|Drugs|Glycopeptides|VanC-type_regulator|VANRC	3002926	Loose	megares
MEG_7471|Drugs|Glycopeptides|VanC-type_regulator|VANRC	3002922	Strict	megares
MEG_7474|Drugs|Glycopeptides|VanC-type_regulator|VANRC	3002922	Strict	megares
MEG_7475|Drugs|Glycopeptides|VanD-type_regulator|VANRD	3002923	Strict	megares
MEG_7476|Drugs|Glycopeptides|VanD-type_regulator|VANRD	3002923	Strict	megares
MEG_7477|Drugs|Glycopeptides|VanD-type_regulator|VANRD	3002923	Strict	megares
MEG_7478|Drugs|Glycopeptides|VanD-type_regulator|VANRD	3002923	Strict	megares
MEG_7479|Drugs|Glycopeptides|VanD-type_regulator|VANRD	3002923	Strict	megares
MEG_7480|Drugs|Glycopeptides|VanE-type_regulator|VANRE	3002924	Perfect	megares
MEG_7481|Drugs|Glycopeptides|VanG-type_regulator|VANRG	3002926	Perfect	megares
MEG_7482|Drugs|Glycopeptides|VanL-type_regulator|VANRI	3003728	Strict	megares
MEG_7483|Drugs|Glycopeptides|VanL-type_regulator|VANRL	3002927	Perfect	megares
MEG_7484|Drugs|Glycopeptides|VanN-type_regulator|VANRN	3002929	Perfect	megares
MEG_7485|Drugs|Glycopeptides|VanO-type_regulator|VANRO	3002930	Perfect	megares
MEG_7486|Drugs|Glycopeptides|VanA-type_regulator|VANSA	3002931	Loose	megares
MEG_7489|Drugs|Glycopeptides|VanA-type_regulator|VANSA	3002931	Loose	megares
MEG_7490|Drugs|Glycopeptides|VanB-type_regulator|VANSB	3002932	Strict	megares
MEG_7491|Drugs|Glycopeptides|VanB-type_regulator|VANSB	3002932	Strict	megares
MEG_7492|Drugs|Glycopeptides|VanB-type_regulator|VANSB	3002932	Strict	megares
MEG_7494|Drugs|Glycopeptides|VanB-type_regulator|VANSB	3002932	Strict	megares
MEG_7495|Drugs|Glycopeptides|VanB-type_regulator|VANSB	3002932	Strict	megares
MEG_7496|Drugs|Glycopeptides|VanB-type_regulator|VANSB	3002932	Strict	megares
MEG_7497|Drugs|Glycopeptides|VanC-type_regulator|VANSC	3002933	Loose	megares
MEG_7498|Drugs|Glycopeptides|VanC-type_regulator|VANSC	3002937	Loose	megares
MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC	3002933	Strict	megares
MEG_7503|Drugs|Glycopeptides|VanC-type_regulator|VANSC	3002933	Loose	megares
MEG_7504|Drugs|Glycopeptides|VanD-type_regulator|VANSD	3002937	Loose	megares
MEG_7505|Drugs|Glycopeptides|VanD-type_regulator|VANSD	3002934	Loose	megares
MEG_7506|Drugs|Glycopeptides|VanD-type_regulator|VANSD	3002934	Loose	megares
MEG_7508|Drugs|Glycopeptides|VanD-type_regulator|VANSD	3002934	Strict	megares
MEG_7509|Drugs|Glycopeptides|VanD-type_regulator|VANSD	3002934	Loose	megares
MEG_7510|Drugs|Glycopeptides|VanD-type_regulator|VANSD	3002934	Loose	megares
MEG_7511|Drugs|Glycopeptides|VanE-type_regulator|VANSE	3002935	Strict	megares
MEG_7512|Drugs|Glycopeptides|VanG-type_regulator|VANSG	3002937	Strict	megares
MEG_7513|Drugs|Glycopeptides|VanG-type_regulator|VANSG	3002937	Perfect	megares
MEG_7514|Drugs|Glycopeptides|VanL-type_regulator|VANSL	3002938	Strict	megares
MEG_7515|Drugs|Glycopeptides|VanM-type_regulator|VANSM	3002939	Perfect	megares
MEG_7516|Drugs|Glycopeptides|VanM-type_regulator|VANSM	3002961	Perfect	megares
MEG_7517|Drugs|Glycopeptides|VanM-type_regulator|VANSM	3002947	Perfect	megares
MEG_7518|Drugs|Glycopeptides|VanM-type_regulator|VANSM	3002911	Perfect	megares
MEG_7519|Drugs|Glycopeptides|VanM-type_regulator|VANSM	3002953	Perfect	megares
MEG_7520|Drugs|Glycopeptides|VanM-type_regulator|VANSM	3002928	Perfect	megares
MEG_7521|Drugs|Glycopeptides|VanN-type_regulator|VANSN	3002940	Strict	megares
MEG_7522|Drugs|Glycopeptides|VanO-type_regulator|VANSO	3002941	Strict	megares
MEG_7523|Drugs|Glycopeptides|VanO-type_regulator|VANSO	3002941	Perfect	megares
MEG_7524|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC	3002970	Strict	megares
MEG_7525|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC	3002972	Strict	megares
MEG_7529|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC	3002970	Strict	megares
MEG_7530|Drugs|Glycopeptides|VanE-type_resistance_protein|VANTE	3002971	Perfect	megares
MEG_7531|Drugs|Glycopeptides|VanG-type_resistance_protein|VANTG	3002972	Strict	megares
MEG_7532|Drugs|Glycopeptides|VanG-type_resistance_protein|VANTG	3002972	Perfect	megares
MEG_7533|Drugs|Glycopeptides|VanL-type_resistance_protein|VANTML	3002973	Perfect	megares
MEG_7534|Drugs|Glycopeptides|VanN-type_resistance_protein|VANTN	3002975	Perfect	megares
MEG_7535|Drugs|Glycopeptides|VanN-type_resistance_protein|VANTN	3002975	Strict	megares
MEG_7536|Drugs|Glycopeptides|VanL-type_resistance_protein|VANTRL	3002974	Perfect	megares
MEG_7538|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB	3002964	Strict	megares
MEG_7539|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB	3002964	Strict	megares
MEG_7541|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB	3002964	Strict	megares
MEG_7542|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB	3002964	Strict	megares
MEG_7543|Drugs|Glycopeptides|VanG-type_accessory_protein|VANWG	3002965	Strict	megares
MEG_7544|Drugs|Glycopeptides|VanG-type_accessory_protein|VANWG	3002965	Strict	megares
MEG_7545|Drugs|Glycopeptides|VanI-type_accessory_protein|VANWI	3003724	Perfect	megares
MEG_7546|Drugs|Glycopeptides|VanI-type_accessory_protein|VANWI	3003727	Perfect	megares
MEG_7547|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3002949	Strict	megares
MEG_7548|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3002949	Strict	megares
MEG_7556|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3002914	Strict	megares
MEG_7557|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA	3002949	Strict	megares
MEG_7558|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB	3002950	Strict	megares
MEG_7559|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB	3002950	Strict	megares
MEG_7560|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB	3002950	Strict	megares
MEG_7562|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB	3002950	Strict	megares
MEG_7564|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD	3003070	Strict	megares
MEG_7565|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD	3003070	Strict	megares
MEG_7566|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD	3003070	Strict	megares
MEG_7567|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD	3003070	Strict	megares
MEG_7568|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD	3003070	Strict	megares
MEG_7569|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD	3003070	Strict	megares
MEG_7570|Drugs|Glycopeptides|VanI-type_resistance_protein|VANXI	3003725	Perfect	megares
MEG_7573|Drugs|Glycopeptides|VanO-type_resistance_protein|VANXO	3002954	Perfect	megares
MEG_7574|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Strict	megares
MEG_7575|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Strict	megares
MEG_7576|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Strict	megares
MEG_7577|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Strict	megares
MEG_7581|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3000368	Perfect	megares
MEG_7582|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Perfect	megares
MEG_7583|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002970	Perfect	megares
MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002922	Perfect	megares
MEG_7585|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC	3002966	Strict	megares
MEG_7586|Drugs|Glycopeptides|VanE-type_resistance_protein|VANXYE	3002907	Perfect	megares
MEG_7587|Drugs|Glycopeptides|VanE-type_resistance_protein|VANXYE	3002967	Perfect	megares
MEG_7588|Drugs|Glycopeptides|VanG-type_resistance_protein|VANXYG	3003069	Strict	megares
MEG_7589|Drugs|Glycopeptides|VanG-type_resistance_protein|VANXYG	3003069	Perfect	megares
MEG_7590|Drugs|Glycopeptides|VanL-type_resistance_protein|VANXYL	3002968	Perfect	megares
