Original ID	Gene Name in CARD	ARO	Database
755408457|AJJ21471.1|1|1|yopE|yopE||1|||type_III_secretion_system_effector_GTPase_activator_YopE	MCR-3.34	3007268	ncbi
756832308|WP_042649073.1|1|1|mcr-3_set|mcr-3_set||2|COLISTIN|COLISTIN|MCR-3-related_phosphoethanolamine--lipid_A_transferase	MCR-3.19	3007273	ncbi
756832309|WP_042649074.1|1|1|mcr-3.6|mcr-3||2|COLISTIN|COLISTIN|phosphoethanolamine--lipid_A_transferase_MCR-3.6	MCR-3.6	3004503	ncbi
756832605|WP_042649345.1|1|1|blaMOX-9|blaMOX|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|CMY-1/MOX_family_class_C_beta-lactamase_MOX-9	MOX-9	3002191	ncbi
75707023|ABA25986.1|1|1|merF|merF||1|MERCURY|MERCURY|mercury_resistance_system_transport_protein_MerF	Streptococcus agalactiae mprF	3003774	ncbi
757494676|WP_042764055.1|1|1|blaCARB-44|blaCARB|hydrolase|2|BETA-LACTAM|BETA-LACTAM|carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-44	CARB-44	3005578	ncbi
757503230|WP_042771632.1|1|1|blaCARB-25|blaCARB|hydrolase|2|BETA-LACTAM|BETA-LACTAM|carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-25	CARB-25	3005561	ncbi
757522614|WP_042785406.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ic	3002549	ncbi
757598715|WP_042846365.1|1|1|tet(59)|tet(59)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(59)	tet(59)	3004441	ncbi
757605905|WP_042852798.1|1|1|ant(2'')-Ia|ant(2'')-Ia|nucleotidyltransferase|2|GENTAMICIN/KANAMYCIN/TOBRAMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(2'')-Ia	ANT(2'')-Ia	3000230	ncbi
757619038|WP_042862936.1|1|1|blaIMP-13|blaIMP|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_IMP-13	IMP-13	3002204	ncbi
757619045|WP_042862943.1|1|1|cmlA10|cmlA|efflux|2|CHLORAMPHENICOL|PHENICOL|chloramphenicol_efflux_MFS_transporter_CmlA10	cmlA4	3002694	ncbi
757649810|WP_042888870.1|1|1|blaAQU-1|blaAQU|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_AQU-1	AQU-2	3004647	ncbi
757732571|WP_042958124.1|1|1|vanB|vanB|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--(R)-lactate_ligase_VanB	vanB	3000013	ncbi
757738206|WP_042962442.1|1|1|blaOXA-450|blaOXA-61_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-61_family_class_D_beta-lactamase_OXA-450	OXA-450	3003606	ncbi
758303|CAA24957.1|1|1|sak|sak||1|||staphylokinase	FosM1	3007097	ncbi
758691|AAB06195.1|1|1|sed|sed||1|||staphylococcal_enterotoxin_type_D	Erm(50)	3007032	ncbi
758866324|WP_043029018.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tet(M)	3000186	ncbi
759352923|WP_043083525.1|1|1|blaPDC-46|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-46	PDC-46	3006827	ncbi
759359981|WP_043089496.1|1|1|blaPDC-60|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-60	PDC-60	3006844	ncbi
759376626|WP_043104614.1|1|1|blaPDC-64|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-64	PDC-64	3006845	ncbi
759378887|WP_043106116.1|1|1|qacL|qacL|efflux|2|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|quaternary_ammonium_compound_efflux_SMR_transporter_QacL	qacL	3005098	ncbi
759433136|WP_043155783.1|1|1|blaMOX-12|blaMOX|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|CMY-1/MOX_family_class_C_beta-lactamase_MOX-12	MOX-12	3006477	ncbi
759525474|WP_043245728.1|1|1|blaPAM-1|blaPAM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B3_metallo-beta-lactamase_PAM-1	PAM-1	3007199	ncbi
759760293|WP_043470786.1|1|1|erm(32)|erm(32)|target_modification|2|LINCOSAMIDE/STREPTOGRAMIN|LINCOSAMIDE/STREPTOGRAMIN|23S_rRNA_(guanine(748)-N(1))-methyltransferase_Erm(32)	erm(32)	3004592	ncbi
759906063|WP_043592266.1|1|1|blaCRH-1|blaCRH|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_CRH-1	CRH-1	3006865	ncbi
759944943|WP_043629745.1|1|1|blaCRP-1|blaCRP|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_CRP-1	CRP-1	3006868	ncbi
760091946|WP_043774378.1|1|1|catA13|catA13|acetyltransferase|2|CHLORAMPHENICOL|PHENICOL|type_A-13_chloramphenicol_O-acetyltransferase	Campylobacter coli chloramphenicol acetyltransferase	3004454	ncbi
760237697|AJP10336.1|1|1|tcdB|tcdB||1|||glycosylating_toxin_TcdB	cphA7	3003103	ncbi
760237698|AJP10337.1|1|1|tcdE|tcdE||1|||holin-like_glycosylating_toxin_export_protein_TcdE	OXA-79	3001633	ncbi
760237701|AJP10340.1|1|1|tcdC|tcdC||1|||glycosylating_toxin_anti-sigma_factor_TcdC	lin	3004651	ncbi
760239703|AJP12342.1|1|1|cplR|cplR|target_protection|1|CLINDAMYCIN/LINCOMYCIN/RETAPAMULIN/VIRGINIAMYCIN|LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN|ABC-F_type_ribosomal_protection_protein_CplR	vgaD	3002832	ncbi
762039390|WP_043875313.1|1|1|blaLEN-32|blaLEN|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_LEN-32	LEN-32	3004839	ncbi
762040178|WP_043876060.1|1|1|qacF|qacF|efflux|2|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|quaternary_ammonium_compound_efflux_SMR_transporter_QacF	qacL	3005098	ncbi
763022900|WP_043907054.1|1|1|blaOXA-232|blaOXA-48_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-48_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-232	OXA-232	3001778	ncbi
763027631|WP_043911783.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Isa	3002563	ncbi
763060735|WP_043942497.1|1|1|blaPST-1|blaPST|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_PST-1	PST-1	3006976	ncbi
763150745|WP_044030410.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ic	3002549	ncbi
763180391|WP_044059783.1|1|1|arr-7|arr|ADP-ribosyltransferase|2|RIFAMYCIN|RIFAMYCIN|NAD(+)--rifampin_ADP-ribosyltransferase_Arr-7	arr-7	3002852	ncbi
763182933|WP_044061792.1|1|1|aac(3)-C322|aac(3)-C322|acetyltransferase|2|GENTAMICIN/KANAMYCIN/TOBRAMYCIN|AMINOGLYCOSIDE|aminoglycoside_N-acetyltransferase_AAC(3)-C322	AAC(3)-IIIb	3002537	ncbi
763190381|WP_044067522.1|1|1|aadA6|aadA6|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA6	aadA22	3002619	ncbi
763233433|WP_044103626.1|1|1|blaVEB-21|blaVEB|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_VEB-21	VEB-21	3006216	ncbi
764517322|WP_044403015.1|1|1|blaPOM-1|blaPOM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B3_metallo-beta-lactamase_POM-1	POM-1	3006974	ncbi
764588668|WP_044424439.1|1|1|aac(6')-31|aac(6')-31|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_N-acetyltransferase_AAC(6')-31	AAC(6')-31	3002585	ncbi
764952601|WP_044522859.1|1|1|blaOKP-A-3|blaOKP-A|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_OKP-A-3	OKP-A-3	3002420	ncbi
765031466|WP_044597278.1|1|1|blaMIR-20|blaMIR|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-20	MIR-20	3006860	ncbi
765035154|WP_044600959.1|1|1|blaOXA-594|blaOXA-61_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-61_family_class_D_beta-lactamase_OXA-594	OXA-594	3005815	ncbi
765286263|WP_044614545.1|1|1|blaLEN-8|blaLEN|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_LEN-8	LEN-8	3002458	ncbi
765379712|WP_044666383.1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O)	tet(O)	3000190	ncbi
765425998|WP_044699195.1|1|1|blaCMY-48|blaCMY|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_CMY-48	CMY-48	3002059	ncbi
765441965|WP_044702041.1|1|1|blaCTX-M-39|blaCTX-M|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_CTX-M-39	CTX-M-39	3001901	ncbi
765465338|WP_044718369.1|1|1|blaADC-147|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-147	ADC-147	3006321	ncbi
765522999|WP_044735234.1|1|1|qnrA10|qnrA|target_protection|2|QUINOLONE|QUINOLONE|quinolone_resistance_pentapeptide_repeat_protein_QnrA10	QnrA3	3002709	ncbi
766599280|WP_044779552.1|1|1|blaOXA-638|blaOXA-184_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-184_family_class_D_beta-lactamase_OXA-638	OXA-638	3005859	ncbi
771538891|WP_045183849.1|1|1|blaGOB-49|blaGOB|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B3_metallo-beta-lactamase_GOB-49	GOB-49	3005697	ncbi
771608095|WP_045219048.1|1|1|blaOXA-443|blaOXA-22_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-22_family_class_D_beta-lactamase_OXA-443	OXA-443	3003599	ncbi
771608516|WP_045219469.1|1|1|blaOXA-444|blaOXA-60_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-60_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-444	OXA-444	3003600	ncbi
772581133|WP_045261282.1|1|1|blaACT-49|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-49	ACT-49	3006244	ncbi
772624199|WP_045269678.1|1|1|blaACT-51|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-51	ACT-51	3006246	ncbi
772675957|WP_045286607.1|1|1|blaACT-50|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-50	ACT-50	3006245	ncbi
772703496|WP_045295573.1|1|1|blaCMH-3|blaCMH|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_C_beta-lactamase_CMH-3	CMH-3	3006855	ncbi
772738945|WP_045309142.1|1|1|blaACT-47|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-47	ACT-47	3006242	ncbi
773672|AAA65102.1|1|1|nccX|nccX||1|CADMIUM/COBALT/NICKEL|CADMIUM/COBALT/NICKEL|periplasmic_metal_sensor_NccX	dfrA3	3003105	ncbi
773673|AAA65103.1|1|1|nccH|nccH||1|CADMIUM/COBALT/NICKEL|CADMIUM/COBALT/NICKEL|nickel/cobalt/cadmium_resistance_ECF_sigma_factor_NccH	MAL-2	3006950	ncbi
77964235|ABB05616.1|1|1|arsN2|arsN2||1|ARSENIC|ARSENIC|arsenic_resistance_N-acetyltransferase_ArsN2	abcA	3003942	ncbi
779797391|WP_045328874.1|1|1|blaACT-40|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-40	ACT-40	3006235	ncbi
779806134|WP_045331469.1|1|1|blaACT-48|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-48	ACT-48	3006243	ncbi
779806809|WP_045331818.1|1|1|blaACT-41|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-41	ACT-41	3006236	ncbi
779809410|WP_045332676.1|1|1|aac(6')-IIc|aac(6')-IIc|acetyltransferase|2|GENTAMICIN/KANAMYCIN/TOBRAMYCIN|AMINOGLYCOSIDE|aminoglycoside_N-acetyltransferase_AAC(6')-IIc	AAC(6')-IIc	3002596	ncbi
779820744|WP_045337464.1|1|1|blaACT-46|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-46	ACT-46	3006241	ncbi
779829263|WP_045340466.1|1|1|blaACT-44|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-44	ACT-44	3006239	ncbi
779848146|WP_045347148.1|1|1|blaACT-75|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-75	ACT-75	3006269	ncbi
779858416|WP_045351092.1|1|1|blaACT-25|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-25	ACT-25	3001845	ncbi
779866371|WP_045354584.1|1|1|blaMIR-19|blaMIR|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-19	MIR-19	3006859	ncbi
779900739|WP_045372339.1|1|1|blaMIR-21|blaMIR|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-21	MIR-21	3006861	ncbi
779962325|WP_045409557.1|1|1|blaMIR-7|blaMIR|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-7	MIR-7	3002172	ncbi
779971470|WP_045418072.1|1|1|blaMIR-3|blaMIR|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-3	MIR-3	3002169	ncbi
77997600|ABB16332.1|1|1|tir|tir||1|||type_III_secretion_system_LEE_translocated_intimin_receptor_Tir	ACT-53	3006248	ncbi
780106869|WP_045475347.1|1|1|dfrA42|dfrA42|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA42	Trimethoprim-resistant dihydrofolate reductase DfrA42	3005334	ncbi
78057506|ABB17254.1|1|1|iha|iha||1|||bifunctional_siderophore_receptor/adhesin_Iha	salD	3007028	ncbi
78214789|ABB36584.1|1|1|stxA2c|stxA2c||1|STX2C|STX2|Shiga_toxin_Stx2c_subunit_A	msrE	3003109	ncbi
78214792|ABB36586.1|1|1|stxA2d|stxA2d||1|STX2D|STX2|Shiga_toxin_Stx2d_subunit_A	catB2	3002675	ncbi
782727775|WP_045620946.1|1|1|blaACT-23|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-23	ACT-23	3001828	ncbi
798836135|WP_045890872.1|1|1|aacA56|aac(6')_Ia_fam|acetyltransferase|2|AMIKACIN/KANAMYCIN/TOBRAMYCIN|AMINOGLYCOSIDE|AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA56	AAC(6')-Iae	3002573	ncbi
798863397|WP_045895620.1|1|1|blaACT-72|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-72	ACT-72	3006266	ncbi
798885142|WP_045899678.1|1|1|dfrA29|dfrA29|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA29	dfrA7	3002862	ncbi
798957906|WP_045912044.1|1|1|blaGES-2|blaGES|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_GES-2	GES-2	3002331	ncbi
802272526|CFQ25321.1|1|1|yopO|yopO||1|||type_III_secretion_system_effector_protein_kinase_YopO/YpkA	APH(3')-Vc	3002651	ncbi
805306315|WP_046095284.1|1|1|aac(3)-XI|aac(3)-XI|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_N-acetyltransferase_AAC(3)-XI	AAC(6')-Iap	3007204	ncbi
808209287|AKC61310.1|1|1|cplR|cplR|target_protection|1|CLINDAMYCIN/LINCOMYCIN/RETAPAMULIN/VIRGINIAMYCIN|LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN|ABC-F_type_ribosomal_protection_protein_CplR	vgaD	3002832	ncbi
808791368|WP_046275846.1|1|1|blaCMY-70|blaCMY|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_CMY-70	CMY-70	3002083	ncbi
810924243|WP_046361760.1|1|1|erm(55)|erm(55)|target_modification|2|CLARITHROMYCIN|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(55)	erm(46)	3004596	ncbi
81241386|ABB62096.1|1|1|ipaH3|ipaH3||1|||T3SS_effector_E3_ubiquitin-protein_ligase_IpaH3	QnrB1	3002714	ncbi
81241388|ABB62098.1|1|1|ipaH2|ipaH2||1|||T3SS_effector_E3_ubiquitin-protein_ligase_IpaH2	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	3002597	ncbi
81243968|ABB64677.1|1|1|ipaD|ipaD||1|||type_III_secretion_system_needle_tip_complex_protein_IpaD	rgt1438	3002883	ncbi
81245176|ABB65884.1|1|1|ipaH3|ipaH3||1|||T3SS_effector_E3_ubiquitin-protein_ligase_IpaH3	QnrB40	3002755	ncbi
81245521|ABB66229.1|1|1|ipaH2|ipaH2||1|||T3SS_effector_E3_ubiquitin-protein_ligase_IpaH2	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	3002597	ncbi
81248217|ABB68924.1|1|1|virF|virF||1|||AraC_family_invasion_system_transcriptional_regulator_VirF	gadW	3003838	ncbi
815697313|WP_046430859.1|1|1|blaL1|blaL1|hydrolase|2|CARBAPENEM|BETA-LACTAM|L1_family_subclass_B3_metallo-beta-lactamase	L1 beta-lactamase	3000582	ncbi
817129630|WP_046502149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Isa	3002563	ncbi
817653623|WP_046619698.1|1|1|blaLEN-7|blaLEN|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_LEN-7	LEN-7	3002457	ncbi
817656445|WP_046622360.1|1|1|aadA1|aadA1|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	ANT(3'')-IIa	3004089	ncbi
817698425|WP_046661070.1|1|1|blaOXA-107|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-107	OXA-107	3001638	ncbi
817701678|WP_046664169.1|1|1|rmtH|rmtH|target_modification|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|RmtH_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase	rmtH	3003198	ncbi
817735110|WP_046687856.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ic	3002549	ncbi
818247024|WP_046693238.1|1|1|blaADC-181|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-181	ADC-181	3005244	ncbi
820798439|WP_046759755.1|1|1|blaOXA-1144|blaOXA-229_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-229_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1144	OXA-355	3001542	ncbi
820902263|WP_046808255.1|1|1|blaFONA-1|blaFONA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_FONA-1	FONA-1	3004788	ncbi
820953904|WP_046811527.1|1|1|blaOXA-1045|blaOXA-213_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-213_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1045	OXA-533	3005763	ncbi
822023208|WP_046882921.1|1|1|blaADC-259|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-259	ADC-5	3003851	ncbi
822027863|WP_046887417.1|1|1|blaCMH-5|blaCMH|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_C_beta-lactamase_CMH-5	CMH-5	3006857	ncbi
822042381|WP_046897272.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ic	3002549	ncbi
822206438|WP_046928126.1|1|1|aacA-STR-15|aacA-STR-15|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Isa	3002563	ncbi
822211065|WP_046930149.1|1|1|aac(6')_Strep|aac(6')_Strep|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Isa	3002563	ncbi
822608710|WP_046991607.1|1|1|blaOXA-464|blaOXA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_D_beta-lactamase_OXA-464	OXA-464	3003620	ncbi
823104339|WP_047026538.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ic	3002549	ncbi
823106696|WP_047028173.1|1|1|blaTEM-26|blaTEM|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_TEM-26	TEM-26	3000896	ncbi
823112883|WP_047034183.1|1|1|blaGOB-42|blaGOB|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B3_metallo-beta-lactamase_GOB-42	GOB-42	3005691	ncbi
823297103|WP_047052637.1|1|1|blaACT-55|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-55	ACT-55	3006250	ncbi
825324668|WP_047139664.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Isa	3002563	ncbi
827011882|WP_047174394.1|1|1|qnrE4|qnrE||2|QUINOLONE|QUINOLONE|quinolone_resistance_pentapeptide_repeat_protein_QnrE4	qnrE2	3004637	ncbi
827451024|WP_047211550.1|1|1|vat(B)|vat(B)|acetyltransferase|2|STREPTOGRAMIN|STREPTOGRAMIN|streptogramin_A_O-acetyltransferase_Vat(B)	vatB	3002841	ncbi
829851921|WP_047354536.1|1|1|blaACT-19|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-19	ACT-19	3001840	ncbi
829921638|WP_047364854.1|1|1|blaACT-70|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-70	ACT-70	3006265	ncbi
83408547|CAJ44959.1|1|1|mchF|mchF||1|||microcin_H47_export_transporter_peptidase/ATP-binding_subunit_MchF	novA	3002522	ncbi
8346571|CAB77169.2|1|1|stxA2e|stxA2e||1|STX2E|STX2|Shiga_toxin_Stx2e_subunit_A	msrE	3003109	ncbi
835265496|WP_047426753.1|1|1|aacA-ACI5|aacA-ACI5|acetyltransferase|2|AMIKACIN/KANAMYCIN/TOBRAMYCIN|AMINOGLYCOSIDE|AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase	AAC(6')-Ir	3002561	ncbi
835346782|WP_047467383.1|1|1|aacA-STR-13|aacA-STR-13|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Isa	3002563	ncbi
835378623|WP_047480628.1|1|1|blaOXA-927|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-927	OXA-927	3006112	ncbi
835379888|WP_047481394.1|1|1|blaADC-242|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-242	ADC-242	3006412	ncbi
835578460|WP_047567658.1|1|1|blaSRT|blaSRT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|SRT/SST_family_class_C_beta-lactamase	SRT-2	3002494	ncbi
835583607|WP_047570454.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ic	3002549	ncbi
835809808|WP_047664983.1|1|1|blaPLA-2a|blaPLA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_PLA-2a	PLA-2a	3006969	ncbi
835812334|WP_047665864.1|1|1|blaKPC-6|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-6	KPC-6	3002316	ncbi
835874390|WP_047693838.1|1|1|oqxA6|oqxA|efflux|2|PHENICOL/QUINOLONE|PHENICOL/QUINOLONE|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_OqxA6	oqxA	3003922	ncbi
835944962|WP_047706904.1|1|1|blaCARB-45|blaCARB|hydrolase|2|BETA-LACTAM|BETA-LACTAM|carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-45	CARB-45	3005579	ncbi
