Original ID	Gene Name in CARD	ARO	Cut_Off	Database
card~~~TEM-47~~~Y10279:0-861~~~cephalosporin;monobactam;penam;penem TEM-47 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	TEM-47	3000916	Perfect	abricate_card
card~~~TEM-48~~~Y10280:0-861~~~cephalosporin;monobactam;penam;penem TEM-48 is an extended-spectrum beta-lactamase found Klebsiella pneumoniae	TEM-48	3000917	Perfect	abricate_card
card~~~TEM-49~~~Y10281:0-861~~~cephalosporin;monobactam;penam;penem TEM-49 extended-spectrum beta-lactamase found in E. coli	TEM-49	3000918	Perfect	abricate_card
card~~~TEM-4~~~LK391770.1:19707-20568~~~cephalosporin;monobactam;penam;penem TEM-4 is an extended-spectrum beta-lactamase that has been found in clinical isolates	TEM-4	3000876	Perfect	abricate_card
card~~~TEM-52~~~Y13612:0-861~~~cephalosporin;monobactam;penam;penem TEM-52 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae and Salmonella enterica	TEM-52	3000921	Perfect	abricate_card
card~~~TEM-53~~~AF104441:193-1054~~~cephalosporin;monobactam;penam;penem TEM-53 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	TEM-53	3000922	Perfect	abricate_card
card~~~TEM-54~~~AF104442:193-1054~~~cephalosporin;monobactam;penam;penem TEM-54 is an inhibitor-resistant beta-lactamase found in E. coli	TEM-54	3000923	Perfect	abricate_card
card~~~TEM-55~~~DQ286729:0-861~~~cephalosporin;monobactam;penam;penem TEM-55 is a broad-spectrum beta-lactamase found in E. coli	TEM-55	3000924	Perfect	abricate_card
card~~~TEM-57~~~FJ405211:0-861~~~cephalosporin;monobactam;penam;penem TEM-57 is a broad-spectrum beta-lactamase found in E. coli	TEM-57	3000926	Perfect	abricate_card
card~~~TEM-59~~~AF062386:30-862~~~cephalosporin;monobactam;penam;penem TEM-59 is an inhibitor-resistant beta-lactamase that has been found in clinical isolates	TEM-59	3000928	Perfect	abricate_card
card~~~TEM-60~~~AF047171:135-996~~~cephalosporin;monobactam;penam;penem TEM-60 is an extended-spectrum beta-lactamase that has been found in clinical isolates	TEM-60	3000929	Perfect	abricate_card
card~~~TEM-63~~~AF332513:103-964~~~cephalosporin;monobactam;penam;penem TEM-63 is an extended-spectrum beta-lactamase found in E. coli	TEM-63	3000931	Perfect	abricate_card
card~~~TEM-67~~~AF091113:450-1311~~~cephalosporin;monobactam;penam;penem TEM-67 is an inhibitor-resistant beta-lactamase found in Proteus mirabilis	TEM-67	3000934	Perfect	abricate_card
card~~~TEM-68~~~AJ239002:0-861~~~cephalosporin;monobactam;penam;penem TEM-68 is an inhibitor resistant, extended-spectrum beta-lactamase found in Klebsiella pneumoniae	TEM-68	3000935	Perfect	abricate_card
card~~~TEM-6~~~X57972:339-1200~~~cephalosporin;monobactam;penam;penem TEM-6 is an extended-spectrum beta-lactamase found in E. coli	TEM-6	3000878	Perfect	abricate_card
card~~~TEM-70~~~AF188199:214-1075~~~cephalosporin;monobactam;penam;penem TEM-70 is a beta-lactamase found in E. coli	TEM-70	3000936	Perfect	abricate_card
card~~~TEM-71~~~AF203816:210-1071~~~cephalosporin;monobactam;penam;penem TEM-71 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	TEM-71	3000937	Perfect	abricate_card
card~~~TEM-72~~~AF157553:147-1008~~~cephalosporin;monobactam;penam;penem TEM-72 is an extended-spectrum beta-lactamase found in Proteus mirabilis and Morganella morganii	TEM-72	3000938	Perfect	abricate_card
card~~~TEM-73~~~AJ012256:208-1069~~~cephalosporin;monobactam;penam;penem TEM-73 is an inhibitor-resistant beta-lactamase that has been found in clinical isolates	TEM-73	3000939	Perfect	abricate_card
card~~~TEM-75~~~AY130284:0-785~~~cephalosporin;monobactam;penam;penem TEM-75 is an extended-spectrum beta-lactamase that has been found in clinical isolates	TEM-75	3000941	Perfect	abricate_card
card~~~TEM-76~~~AF190694:208-1069~~~cephalosporin;monobactam;penam;penem TEM-76 is an inhibitor-resistant beta-lactamase found in E. coli	TEM-76	3000942	Perfect	abricate_card
card~~~TEM-78~~~AF190693:208-1069~~~cephalosporin;monobactam;penam;penem TEM-78 is an inhibitor-resistant beta-lactamase found in E. coli	TEM-78	3000944	Perfect	abricate_card
card~~~TEM-79~~~AF190692:208-1069~~~cephalosporin;monobactam;penam;penem TEM-79 is an inhibitor-resistant beta-lactamase found in E. coli	TEM-79	3000946	Perfect	abricate_card
card~~~TEM-7~~~AF527798.1:0-785~~~cephalosporin;monobactam;penam;penem TEM-7 is an extended-spectrum beta-lactamase that has been found in clinical isolates	TEM-7	3000879	Perfect	abricate_card
card~~~TEM-80~~~AF347054:208-1069~~~cephalosporin;monobactam;penam;penem TEM-80 is an inhibitor-resistant beta-lactamase found in Enterobacter cloacae	TEM-80	3000947	Perfect	abricate_card
card~~~TEM-81~~~AF427127:208-1069~~~cephalosporin;monobactam;penam;penem TEM-81 is an inhibitor-resistant beta-lactamase found in E. coli	TEM-81	3000948	Perfect	abricate_card
card~~~TEM-82~~~AF427128:208-1069~~~cephalosporin;monobactam;penam;penem TEM-82 is an inhibitor-resistant beta-lactamase found in E. coli	TEM-82	3000949	Perfect	abricate_card
card~~~TEM-83~~~AF427129:208-1069~~~cephalosporin;monobactam;penam;penem TEM-83 is an inhibitor-resistant beta-lactamase found in E. coli	TEM-83	3000950	Perfect	abricate_card
card~~~TEM-84~~~AF427130:208-1069~~~cephalosporin;monobactam;penam;penem TEM-84 is an inhibitor-resistant beta-lactamase found in E. coli	TEM-84	3000951	Perfect	abricate_card
card~~~TEM-85~~~AJ277414:0-861~~~cephalosporin;monobactam;penam;penem TEM-85 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	TEM-85	3000952	Perfect	abricate_card
card~~~TEM-86~~~AJ277415:0-861~~~cephalosporin;monobactam;penam;penem TEM-86 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	TEM-86	3000953	Perfect	abricate_card
card~~~TEM-87~~~AF250872:0-861~~~cephalosporin;monobactam;penam;penem TEM-87 is an extended-spectrum beta-lactamase found in Proteus mirabilis	TEM-87	3000954	Perfect	abricate_card
card~~~TEM-88~~~AY027590:112-973~~~cephalosporin;monobactam;penam;penem TEM-88 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	TEM-88	3000955	Perfect	abricate_card
card~~~TEM-89~~~AY039040:188-1022~~~cephalosporin;monobactam;penam;penem TEM-89 is an inhibitor-resistant, extended-spectrum beta-lactamase that has been found in clinical isolates	TEM-89	3000956	Perfect	abricate_card
card~~~TEM-8~~~X65252:175-1036~~~cephalosporin;monobactam;penam;penem TEM-8 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	TEM-8	3000880	Perfect	abricate_card
card~~~TEM-90~~~AF351241:89-950~~~cephalosporin;monobactam;penam;penem TEM-90 is a broad-spectrum beta-lactamase found in E. coli	TEM-90	3000957	Perfect	abricate_card
card~~~TEM-91~~~AB049569:0-861~~~cephalosporin;monobactam;penam;penem TEM-91 is an extended-spectrum beta-lactamase found in E. coli	TEM-91	3000958	Perfect	abricate_card
card~~~TEM-92~~~AF143804:0-861~~~cephalosporin;monobactam;penam;penem TEM-92 is an extended-spectrum beta-lactamase found in Proteus mirabilis	TEM-92	3000959	Perfect	abricate_card
card~~~TEM-93~~~AJ318093:0-861~~~cephalosporin;monobactam;penam;penem TEM-93 is an extended-spectrum beta-lactamase found in E. coli	TEM-93	3000960	Perfect	abricate_card
card~~~TEM-94~~~AJ318094:0-861~~~cephalosporin;monobactam;penam;penem TEM-94 is an extended-spectrum beta-lactamase found in E. coli	TEM-94	3000961	Perfect	abricate_card
card~~~TEM-95~~~AJ308558:181-1042~~~cephalosporin;monobactam;penam;penem TEM-95 is a broad-spectrum beta-lactamase found in E. coli	TEM-95	3000962	Perfect	abricate_card
card~~~TEM-96~~~AY092401:0-861~~~cephalosporin;monobactam;penam;penem TEM-96 is a beta-lactamase found in E. coli	TEM-96	3000963	Perfect	abricate_card
card~~~THIN-B_beta-lactamase~~~AJ250876:36-987~~~carbapenem;cephalosporin;penam THIN-B, isolated from Janthinobacterium lividum, hydrolyzes a broad spectrum of beta-lactams including penicillins, cephalosporins, and carbapenems	THIN-B	3000851	Perfect	abricate_card
card~~~TLA-1~~~AF148067:213-1158~~~cephalosporin;fluoroquinolone;monobactam TLA-1 is a beta-lactamase found in plasmids of clinical isolates of Escherichia coli strain R170 in Latin America. It preferentially hydrolyzed cephaloridine, cefotaxime, cephalothin, benzylpenicillin, and ceftazidime. The enzyme was markedly inhibited by sulbactam, tazobactam, and clavulanic acid	TLA-1	3003202	Perfect	abricate_card
card~~~TLA-2~~~AJ698325.1:15417-14502~~~cephalosporin;fluoroquinolone;monobactam TLA-2 is a beta-lactamase is present on a plasmid isolated from an unidentified bacterial strain from a waste water treatment plant. The enzyme mostly hydrolyzes cephalosporins	TLA-2	3003203	Perfect	abricate_card
card~~~TLA-3~~~AP014611.1:150153-149223~~~cephalosporin;fluoroquinolone;monobactam TLA-3 is a beta-lactamase found in a transferable plasmid of Serratia marcescens clinical isolate. It confers resistance to ceftazidime, cefotaxime and cefepime, but not to cefmetazole and meropenem	TLA-3	3003204	Perfect	abricate_card
card~~~TMB-1~~~FR771847.1:15-753~~~carbapenem;cephalosporin;cephamycin TMB-1 is a TMB metallo-beta-lactamase found in Achromobacter sp	TMB-1	3004105	Perfect	abricate_card
card~~~TMB-2~~~AB758278:98-836~~~carbapenem;cephalosporin;cephamycin TMB-2 is a TMB metallo-beta-lactamase found in Acinetobacter sp	TMB-2	3004106	Perfect	abricate_card
card~~~TRU-1~~~EU046614.1:0-1149~~~cephalosporin;penam A class C beta-lactamase enzyme identified from Aeromonas enteropelogenes. TRU-1 confers resistance to penicillin and cephalosporin antibiotics	TRU-1	3004450	Perfect	abricate_card
card~~~TUS-1_beta-lactamase~~~AF441287:260-1007~~~carbapenem;cephalosporin;cephamycin TUS-1 is a chromosome-encoded beta-lactamase from Myroides odoratus and Myroides odoratimimus	TUS-1	3000844	Perfect	abricate_card
card~~~TaeA~~~KX531049.1:0-1947~~~pleuromutilin Pleuromutilin (Tiamulin) ABC efflux pump found in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Confers resistance to pleuromutilin antibiotics. Described by Pawlowski et al. 2016	TaeA	3003986	Perfect	abricate_card
card~~~Tet(47)~~~KR857681.1:0-1248~~~tetracycline MFS transporter/class D tetracycline/H+ antiporter [Providencia sp. Y14]	tet(47)	3004613	Perfect	abricate_card
card~~~Tet(X3)~~~MK134375.1:6173-7340~~~glycylcycline;tetracycline A tetracyline resistance gene located on an approximately 300-kb plasmid, designated p47AB. It inactivates all tetracyclines, including tigecycline, eravacycline, and omadacycline.Adjacent to insertion sequence ISVsa3 on the conjugative plasmid	tet(X3)	3004719	Perfect	abricate_card
card~~~Tet(X4)~~~MK134376.1:1482-324~~~glycylcycline;tetracycline A tetracyline resistance gene located on an approximately 180-kb plasmid, designated p47EC. It inactivates all tetracyclines, including tigecycline, eravacycline, and omadacycline.Adjacent to insertion sequence ISVsa3 on the conjugative plasmid	tet(X4)	3004720	Perfect	abricate_card
card~~~TriA~~~AE004091.2:177306-178458~~~triclosan TriA is a membrane protein that is fused to TriB and both are required for the triclosan efflux pump function of TriABC-OpmH in P. aeruginosa	TriA	3003679	Perfect	abricate_card
card~~~TriB~~~AE004091.2:178454-179525~~~triclosan TriB is a membrane protein that is fused to TriA and both are required for the triclosan efflux pump function of TriABC-OpmH in P. aeruginosa	TriB	3003680	Perfect	abricate_card
card~~~TriC~~~AE004091.2:179521-182569~~~triclosan TriC is a resistance nodulation cell division (RND) transporter that is a part of TriABC-OpmH, a triclosan-specific efflux protein	TriC	3003681	Perfect	abricate_card
card~~~VCC-1~~~KT818596:10010-10865~~~carbapenem;monobactam;penam VCC-1 is a Class A carbapenemase isolated from Vibrio cholerae and exhibits resistance to penicillins, carbapenems and monobactam antibiotics	VCC-1	3003713	Perfect	abricate_card
card~~~VEB-1b~~~AF324834.1:0-900~~~cephalosporin;monobactam VEB-1b is a beta-lactamase that is found in Pseudomonas aeruginosa	VEB-16	3003712	Perfect	abricate_card
card~~~VEB-1~~~CU459141.1:3661636-3660736~~~cephalosporin;monobactam VEB-1 is a beta-lactamase found in Escherichia coli and Pseudomonas aeruginosa	VEB-1	3002370	Perfect	abricate_card
card~~~VEB-2~~~AY027870:46-946~~~cephalosporin;monobactam VEB-2 is a beta-lactamase found in Pseudomonas aeruginosa	VEB-2	3002371	Perfect	abricate_card
card~~~VEB-3~~~AY536519:37-937~~~cephalosporin;monobactam VEB-3 is a beta-lactamase found in Enterobacter cloacae	VEB-3	3002372	Perfect	abricate_card
card~~~VEB-4~~~EF136375:0-900~~~cephalosporin;monobactam VEB-4 is a beta-lactamase found in Proteus mirabilis	VEB-4	3002373	Perfect	abricate_card
card~~~VEB-5~~~EF420108:37-937~~~cephalosporin;monobactam VEB-5 is a beta-lactamase. From the Lahey list of VEB beta-lactamases	VEB-5	3002375	Perfect	abricate_card
card~~~VEB-6~~~EU259884.2:7311-6411~~~cephalosporin;monobactam VEB-6 is a beta-lactamase found in Proteus mirabilis	VEB-6	3002374	Perfect	abricate_card
card~~~VEB-7~~~FJ825622:0-900~~~cephalosporin;monobactam VEB-7 is a beta-lactamase. From the Lahey list of VEB beta-lactamases	VEB-7	3002376	Perfect	abricate_card
card~~~VEB-8~~~JX679208:0-900~~~cephalosporin;monobactam VEB-8 is a beta-lactamase. From the Lahey list of VEB beta-lactamases	VEB-8	3002377	Perfect	abricate_card
card~~~VEB-9~~~AF324833.1:0-900~~~cephalosporin;monobactam VEB-9 is a beta-lactamase. From the Lahey list of VEB beta-lactamases	VEB-9	3002378	Perfect	abricate_card
card~~~VIM-10~~~AY524989:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-10 is a beta-lactamase found in Pseudomonas spp	VIM-10	3002280	Perfect	abricate_card
card~~~VIM-11~~~AY605049:127-928~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-11 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-11	3002281	Perfect	abricate_card
card~~~VIM-12~~~DQ143913:1774-2575~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-12 is a beta-lactamase found in Klebsiella pneumoniae	VIM-12	3002282	Perfect	abricate_card
card~~~VIM-13~~~DQ365886:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-13 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-13	3002283	Perfect	abricate_card
card~~~VIM-14~~~AY635904:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-14 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-14	3002284	Perfect	abricate_card
card~~~VIM-15~~~EU419745:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-15 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-15	3002285	Perfect	abricate_card
card~~~VIM-16~~~EU419746:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-16 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-16	3002286	Perfect	abricate_card
card~~~VIM-17~~~EU118148:1010-1811~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-17 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-17	3002287	Perfect	abricate_card
card~~~VIM-18~~~AM778091:26-815~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-18 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-18	3002288	Perfect	abricate_card
card~~~VIM-19~~~FJ822963:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-19 is a beta-lactamase found in the Enterobacteriaceae family	VIM-19	3002289	Perfect	abricate_card
card~~~VIM-1~~~AF317511:187-988~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-1 is a beta-lactamase found in Pseudomonas spp	VIM-1	3002271	Perfect	abricate_card
card~~~VIM-20~~~GQ414736:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-20 is a beta-lactamase. From the Lahey list of VIM beta-lactamases	VIM-20	3002290	Perfect	abricate_card
card~~~VIM-23~~~GQ242167:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-23 is a beta-lactamase found in Enterobacter cloacae	VIM-23	3002293	Perfect	abricate_card
card~~~VIM-24~~~HM855205:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-24 is a beta-lactamase found in Klebsiella pneumoniae	VIM-24	3002294	Perfect	abricate_card
card~~~VIM-25~~~HM750249:90-891~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-25 is a beta-lactamase. From the Lahey list of VIM beta-lactamases	VIM-25	3002295	Perfect	abricate_card
card~~~VIM-26~~~FR748153:259-1060~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-26 is a beta-lactamase. From the Lahey list of VIM beta-lactamases	VIM-26	3002296	Perfect	abricate_card
card~~~VIM-27~~~HQ858608:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-27 is a beta-lactamase found in Klebsiella pneumoniae	VIM-27	3002297	Perfect	abricate_card
card~~~VIM-28~~~JF900599:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-28 is a beta-lactamase. From the Lahey list of VIM beta-lactamases	VIM-28	3002298	Perfect	abricate_card
card~~~VIM-29~~~JX311308:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-29 is a beta-lactamase found in the Enterobacteriaceae family	VIM-29	3002299	Perfect	abricate_card
card~~~VIM-2~~~EF614235:2948-3749~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-2 is a beta-lactamase found in Pseudomonas spp	VIM-2	3002272	Perfect	abricate_card
card~~~VIM-30~~~JN129451:87-888~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-30 is a beta-lactamase found in the Enterobacteriaceae family	VIM-30	3002300	Perfect	abricate_card
card~~~VIM-31~~~JN982330:245-1046~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-31 is a beta-lactamase found in Enterobacter cloacae	VIM-31	3002301	Perfect	abricate_card
card~~~VIM-32~~~JN676230:1549-2350~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-32 is a beta-lactamase. From the Lahey list of VIM beta-lactamases	VIM-32	3002302	Perfect	abricate_card
card~~~VIM-33~~~JX258134:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-33 is a beta-lactamase found in Klebsiella pneumoniae	VIM-33	3002303	Perfect	abricate_card
card~~~VIM-34~~~JX013656:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-34 is a beta-lactamase found in Klebsiella pneumoniae	VIM-34	3002304	Perfect	abricate_card
card~~~VIM-35~~~JX982634:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-35 is a beta-lactamase. From the Lahey list of VIM beta-lactamases	VIM-35	3002305	Perfect	abricate_card
card~~~VIM-36~~~JX982635:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-36 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-36	3002306	Perfect	abricate_card
card~~~VIM-37~~~JX982636:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-37 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-37	3002307	Perfect	abricate_card
card~~~VIM-38~~~KC469971:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-38 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-38	3002308	Perfect	abricate_card
card~~~VIM-39~~~KF131539:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-39 is a beta-lactamase. From the Lahey list of VIM beta-lactamases	VIM-39	3002309	Perfect	abricate_card
card~~~VIM-3~~~AF300454:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-3 is a beta-lactamase found in Pseudomonas spp	VIM-3	3002273	Perfect	abricate_card
card~~~VIM-42~~~KP071470:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem From the Lahey list of beta-lactamases	VIM-42	3003178	Perfect	abricate_card
card~~~VIM-43~~~KP096412:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem From the Lahey list of beta-lactamases	VIM-43	3003179	Perfect	abricate_card
card~~~VIM-4~~~AM087411:127-928~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-4 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-4	3002274	Perfect	abricate_card
card~~~VIM-5~~~AY144612:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-5 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-5	3002275	Perfect	abricate_card
card~~~VIM-6~~~AY165025:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-6 is a beta-lactamase found in Pseudomonas spp	VIM-6	3002276	Perfect	abricate_card
card~~~VIM-7~~~AJ536835:149-947~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-7 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-7	3002277	Perfect	abricate_card
card~~~VIM-8~~~AY524987:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-8 is a beta-lactamase found in Pseudomonas aeruginosa	VIM-8	3002278	Perfect	abricate_card
card~~~VIM-9~~~AY524988:0-801~~~carbapenem;cephalosporin;cephamycin;penam;penem VIM-9 is a beta-lactamase found in Pseudomonas spp	VIM-9	3002279	Perfect	abricate_card
card~~~VatI~~~KX531050.1:0-633~~~streptogramin Streptogramin A acetyltransferase found in Paenibacillus sp. LC231, isolated from Lechuguilla Cave, NM, USA. Confers resistance to streptogramin A antibiotics. Described by Pawlowski et al. 2016	VatI	3003987	Perfect	abricate_card
card~~~VgbA~~~M20129:640-1540~~~streptogramin vgbA inactivates streptogramin B-type antibiotics by linearizing the lactone ring on the ester bond using an elimination mechanism, thus conferring resistance to these compounds	vgbA	3001307	Perfect	abricate_card
card~~~VgbB~~~AF015628:398-1286~~~streptogramin VgbB inactivates streptogramin B-type antibiotics by linearizing the lactone ring on the ester bond through an elimination mechanism, thus conferring resistance	vgbB	3001308	Perfect	abricate_card
card~~~VgbC~~~KX531055.1:0-891~~~streptogramin VgbC is a streptogramin B-type lyase found in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Confers resistance to streptogramin B-type antibiotics by linearization of the lactone ring on an ester bond, resulting in antibiotic inactivation. Described by Pawlowski et al. 2016	vgbC	3003990	Perfect	abricate_card
card~~~Vibrio_anguillarum_chloramphenicol_acetyltransferase~~~S48276.1:478-1129~~~phenicol A chloramphenicol resistance determinant described in a Vibrio anguillarum plasmid sequence	Vibrio anguillarum chloramphenicol acetyltransferase	3004460	Perfect	abricate_card
card~~~Vibrio_cholerae_varG~~~AE003852.1:1674272-1675445~~~carbapenem varG is an Ambler class B metallo-beta-lactamase found on the antibiotic resistance var regulon in Vibrio cholerae, along with an antibiotic efflux pump varABCDEF. These genes are organized as a regulon under the control of VarR transcriptional activator. VarG was shown to have beta-lactamase activity against penicillins, carbapenems and cephalosporins in-vitro. Described by Lin HV et al. 2017	Vibrio cholerae varG	3004289	Perfect	abricate_card
card~~~aacA43~~~HQ247816.1:638-1202~~~aminoglycoside aacA43 is an aminoglycoside acetyltransferase encoded by integrons found in Klebsiella pneumoniae, Escherichia coli, and Enterobacter cloaecae	AAC(6')-I-43	3004641	Perfect	abricate_card
card~~~aad(6)~~~AY712687:0-831~~~aminoglycoside aad(6) is a plasmid-encoded aminoglycoside nucleotidyltransferase gene in E. faecalis and Streptococcus oralis	aad(6)	3002628	Perfect	abricate_card
card~~~aadA10~~~U37105.2:2806-3640~~~aminoglycoside aadA10 is a aminoglycoside nucleotidyltransferase gene encoded by plasmids in P. aeruginosa	aadA10	3004692	Perfect	abricate_card
card~~~aadA11~~~AY758206:2743-3589~~~aminoglycoside aadA11 is an integron-encoded aminoglycoside nucleotidyltransferase gene in E. coli and P. aeruginosa	aadA11	3002611	Perfect	abricate_card
card~~~aadA12~~~FJ381668:56-848~~~aminoglycoside aadA12 is an integron-encoded aminoglycoside nucleotidyltransferase gene in E. coli, Yersinia enterocolitica and S. enterica	aadA12	3002612	Perfect	abricate_card
card~~~aadA13~~~EU746499.1:639-1437~~~aminoglycoside aadA13 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in Pseudomonas rettgeri, P. aeruginosa, Y. enterocolitica and E. coli	aadA13	3002613	Perfect	abricate_card
card~~~aadA14~~~AJ884726.1:1325-539~~~aminoglycoside aadA14 is a plasmid-encoded aminoglycoside nucleotidyltransferase gene in Pasteurella multocida	aadA14	3002614	Perfect	abricate_card
card~~~aadA15~~~DQ393783:1799-2591~~~aminoglycoside aadA15 is an integron-encoded aminoglycoside nucleotidyltransferase gene in P. aeruginosa	aadA15	3002615	Perfect	abricate_card
card~~~aadA16~~~EU675686:3196-4042~~~aminoglycoside aadA16 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in E. coli, V. cholerae and K. pneumoniae	aadA16	3002616	Perfect	abricate_card
card~~~aadA17~~~FJ460181:1790-2582~~~aminoglycoside aadA17 is an integron-encoded aminoglycoside nucleotidyltransferase gene in Aeromonas media	aadA17	3002617	Perfect	abricate_card
card~~~aadA21~~~AY171244:46-838~~~aminoglycoside aadA21 is an integron-encoded aminoglycoside nucleotidyltransferase gene in Salmonella spp	aadA21	3002618	Perfect	abricate_card
card~~~aadA22~~~AM261837:73-865~~~aminoglycoside aadA22 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in S. enterica and E. coli	aadA22	3002619	Perfect	abricate_card
card~~~aadA23~~~AJ809407:118-898~~~aminoglycoside aadA23 is an integron-encoded aminoglycoside nucleotidyltransferase gene in S. enterica	aadA22	3002619	Strict	abricate_card
card~~~aadA24~~~DQ677333:0-780~~~aminoglycoside aadA24 is an integron-encoded aminoglycoside nucleotidyltransferase gene in Salmonella spp	aadA24	3002621	Strict	abricate_card
card~~~aadA25~~~CP003022:336788-337580~~~aminoglycoside streptomycin/spectinomycin resistance gene found in Pasteurella multocida isolated from bovine respiratory tract	aadA25	3003197	Perfect	abricate_card
card~~~aadA27~~~LN873256.1:4027-3238~~~aminoglycoside Small mobilizable plasmid pALWED1.8 containing a novel variant of the streptomycin/spectinomycin resistance gene	aadA27	3004682	Perfect	abricate_card
card~~~aadA2~~~AF156486:5012-5792~~~aminoglycoside aadA2 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in K. pneumoniae, Salmonella spp., Corynebacterium glutamicum, C. freundii and Aeromonas spp	aadA2	3002602	Strict	abricate_card
card~~~aadA3~~~AF047479:1295-2087~~~aminoglycoside aadA3 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids, transposons and integrons in E. coli	aadA3	3002603	Perfect	abricate_card
card~~~aadA4~~~AY138986:0-789~~~aminoglycoside aadA4 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and chromosomes in Bordetella parapertussis and E. coli	aadA4	3002604	Perfect	abricate_card
card~~~aadA5~~~AF137361:63-852~~~aminoglycoside aadA5 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids, transposons and integrons in E. coli, K. pneumoniae, Kluyvera georgiana, P. aeruginosa and E. cloacae	aadA5	3002605	Perfect	abricate_card
card~~~aadA6/aadA10~~~AM087405:1748-2582~~~aminoglycoside aadA6/aadA10 is an integron-encoded aminoglycoside nucleotidyltransferase gene cassette in P. aeruginosa	aadA6/aadA10	3002622	Perfect	abricate_card
card~~~aadA6~~~AM087411:1611-2457~~~aminoglycoside aadA6 is an integron-encoded aminoglycoside nucleotidyltransferase gene in P. aeruginosa	aadA6	3002606	Perfect	abricate_card
